1024x1024 bmm  4,,,
elapsed time,power,no of threads,
elapsed time = 46.55 | seconds power is 10 | number of threads is 4 | block size is 64,,,
elapsed time = 47.20 | seconds power is 11 | number of threads is 4 | block size is 64,,,
elapsed time = 47.84 | seconds power is 12 | number of threads is 4 | block size is 64,,,
elapsed time = 48.48 | seconds power is 13 | number of threads is 4 | block size is 64,,,
elapsed time = 49.13 | seconds power is 14 | number of threads is 4 | block size is 64,,,
elapsed time = 49.77 | seconds power is 15 | number of threads is 4 | block size is 64,,,
elapsed time = 50.41 | seconds power is 16 | number of threads is 4 | block size is 64,,,
1024 4 thread done,,,
elapsed time = 0.63 | seconds power is 2 | number of threads is 6 | block size is 4,,,
elapsed time = 1.22 | seconds power is 3 | number of threads is 6 | block size is 4,,,
elapsed time = 1.84 | seconds power is 4 | number of threads is 6 | block size is 4,,,
elapsed time = 2.52 | seconds power is 5 | number of threads is 6 | block size is 4,,,
elapsed time = 3.13 | seconds power is 6 | number of threads is 6 | block size is 4,,,
elapsed time = 3.74 | seconds power is 7 | number of threads is 6 | block size is 4,,,
elapsed time = 4.34 | seconds power is 8 | number of threads is 6 | block size is 4,,,
elapsed time = 5.02 | seconds power is 9 | number of threads is 6 | block size is 4,,,
elapsed time = 5.76 | seconds power is 10 | number of threads is 6 | block size is 4,,,
elapsed time = 6.43 | seconds power is 11 | number of threads is 6 | block size is 4,,,
elapsed time = 7.08 | seconds power is 12 | number of threads is 6 | block size is 4,,,
elapsed time = 7.73 | seconds power is 13 | number of threads is 6 | block size is 4,,,
elapsed time = 8.37 | seconds power is 14 | number of threads is 6 | block size is 4,,,
elapsed time = 8.98 | seconds power is 15 | number of threads is 6 | block size is 4,,,
elapsed time = 9.61 | seconds power is 16 | number of threads is 6 | block size is 4,,,
elapsed time = 10.17 | seconds power is 2 | number of threads is 6 | block size is 8,,,
elapsed time = 10.72 | seconds power is 3 | number of threads is 6 | block size is 8,,,
elapsed time = 11.25 | seconds power is 4 | number of threads is 6 | block size is 8,,,
elapsed time = 11.79 | seconds power is 5 | number of threads is 6 | block size is 8,,,
elapsed time = 12.33 | seconds power is 6 | number of threads is 6 | block size is 8,,,
elapsed time = 12.86 | seconds power is 7 | number of threads is 6 | block size is 8,,,
elapsed time = 13.40 | seconds power is 8 | number of threads is 6 | block size is 8,,,
elapsed time = 13.93 | seconds power is 9 | number of threads is 6 | block size is 8,,,
elapsed time = 14.46 | seconds power is 10 | number of threads is 6 | block size is 8,,,
elapsed time = 15.00 | seconds power is 11 | number of threads is 6 | block size is 8,,,
elapsed time = 15.53 | seconds power is 12 | number of threads is 6 | block size is 8,,,
elapsed time = 16.06 | seconds power is 13 | number of threads is 6 | block size is 8,,,
elapsed time = 16.60 | seconds power is 14 | number of threads is 6 | block size is 8,,,
elapsed time = 17.14 | seconds power is 15 | number of threads is 6 | block size is 8,,,
elapsed time = 17.67 | seconds power is 16 | number of threads is 6 | block size is 8,,,
elapsed time = 18.17 | seconds power is 2 | number of threads is 6 | block size is 16,,,
elapsed time = 18.68 | seconds power is 3 | number of threads is 6 | block size is 16,,,
elapsed time = 19.18 | seconds power is 4 | number of threads is 6 | block size is 16,,,
elapsed time = 19.68 | seconds power is 5 | number of threads is 6 | block size is 16,,,
elapsed time = 20.19 | seconds power is 6 | number of threads is 6 | block size is 16,,,
elapsed time = 20.69 | seconds power is 7 | number of threads is 6 | block size is 16,,,
elapsed time = 21.19 | seconds power is 8 | number of threads is 6 | block size is 16,,,
elapsed time = 21.70 | seconds power is 9 | number of threads is 6 | block size is 16,,,
elapsed time = 22.20 | seconds power is 10 | number of threads is 6 | block size is 16,,,
elapsed time = 22.71 | seconds power is 11 | number of threads is 6 | block size is 16,,,
elapsed time = 23.21 | seconds power is 12 | number of threads is 6 | block size is 16,,,
elapsed time = 23.72 | seconds power is 13 | number of threads is 6 | block size is 16,,,
elapsed time = 24.22 | seconds power is 14 | number of threads is 6 | block size is 16,,,
elapsed time = 24.72 | seconds power is 15 | number of threads is 6 | block size is 16,,,
elapsed time = 25.23 | seconds power is 16 | number of threads is 6 | block size is 16,,,
elapsed time = 25.76 | seconds power is 2 | number of threads is 6 | block size is 32,,,
elapsed time = 26.29 | seconds power is 3 | number of threads is 6 | block size is 32,,,
elapsed time = 26.82 | seconds power is 4 | number of threads is 6 | block size is 32,,,
elapsed time = 27.35 | seconds power is 5 | number of threads is 6 | block size is 32,,,
elapsed time = 27.87 | seconds power is 6 | number of threads is 6 | block size is 32,,,
elapsed time = 28.40 | seconds power is 7 | number of threads is 6 | block size is 32,,,
elapsed time = 28.93 | seconds power is 8 | number of threads is 6 | block size is 32,,,
elapsed time = 29.46 | seconds power is 9 | number of threads is 6 | block size is 32,,,
elapsed time = 29.99 | seconds power is 10 | number of threads is 6 | block size is 32,,,
elapsed time = 30.51 | seconds power is 11 | number of threads is 6 | block size is 32,,,
elapsed time = 31.04 | seconds power is 12 | number of threads is 6 | block size is 32,,,
elapsed time = 31.57 | seconds power is 13 | number of threads is 6 | block size is 32,,,
elapsed time = 32.10 | seconds power is 14 | number of threads is 6 | block size is 32,,,
elapsed time = 32.62 | seconds power is 15 | number of threads is 6 | block size is 32,,,
elapsed time = 33.15 | seconds power is 16 | number of threads is 6 | block size is 32,,,
elapsed time = 33.66 | seconds power is 2 | number of threads is 6 | block size is 64,,,
elapsed time = 34.18 | seconds power is 3 | number of threads is 6 | block size is 64,,,
elapsed time = 34.70 | seconds power is 4 | number of threads is 6 | block size is 64,,,
elapsed time = 35.23 | seconds power is 5 | number of threads is 6 | block size is 64,,,
elapsed time = 35.75 | seconds power is 6 | number of threads is 6 | block size is 64,,,
elapsed time = 36.27 | seconds power is 7 | number of threads is 6 | block size is 64,,,
elapsed time = 36.79 | seconds power is 8 | number of threads is 6 | block size is 64,,,
elapsed time = 37.31 | seconds power is 9 | number of threads is 6 | block size is 64,,,
elapsed time = 37.83 | seconds power is 10 | number of threads is 6 | block size is 64,,,
elapsed time = 38.35 | seconds power is 11 | number of threads is 6 | block size is 64,,,
elapsed time = 38.88 | seconds power is 12 | number of threads is 6 | block size is 64,,,
elapsed time = 39.40 | seconds power is 13 | number of threads is 6 | block size is 64,,,
elapsed time = 39.92 | seconds power is 14 | number of threads is 6 | block size is 64,,,
elapsed time = 40.45 | seconds power is 15 | number of threads is 6 | block size is 64,,,
elapsed time = 40.97 | seconds power is 16 | number of threads is 6 | block size is 64,,,
1024 6 thread done,,,
elapsed time = 0.52 | seconds power is 2 | number of threads is 8 | block size is 4,,,
elapsed time = 1.02 | seconds power is 3 | number of threads is 8 | block size is 4,,,
elapsed time = 1.52 | seconds power is 4 | number of threads is 8 | block size is 4,,,
elapsed time = 2.02 | seconds power is 5 | number of threads is 8 | block size is 4,,,
elapsed time = 2.52 | seconds power is 6 | number of threads is 8 | block size is 4,,,
elapsed time = 3.01 | seconds power is 7 | number of threads is 8 | block size is 4,,,
elapsed time = 3.51 | seconds power is 8 | number of threads is 8 | block size is 4,,,
elapsed time = 4.01 | seconds power is 9 | number of threads is 8 | block size is 4,,,
elapsed time = 4.51 | seconds power is 10 | number of threads is 8 | block size is 4,,,
elapsed time = 5.00 | seconds power is 11 | number of threads is 8 | block size is 4,,,
elapsed time = 5.53 | seconds power is 12 | number of threads is 8 | block size is 4,,,
elapsed time = 6.02 | seconds power is 13 | number of threads is 8 | block size is 4,,,
elapsed time = 6.52 | seconds power is 14 | number of threads is 8 | block size is 4,,,
elapsed time = 7.02 | seconds power is 15 | number of threads is 8 | block size is 4,,,
elapsed time = 7.52 | seconds power is 16 | number of threads is 8 | block size is 4,,,
elapsed time = 7.96 | seconds power is 2 | number of threads is 8 | block size is 8,,,
elapsed time = 8.40 | seconds power is 3 | number of threads is 8 | block size is 8,,,
elapsed time = 8.84 | seconds power is 4 | number of threads is 8 | block size is 8,,,
elapsed time = 9.28 | seconds power is 5 | number of threads is 8 | block size is 8,,,
elapsed time = 9.72 | seconds power is 6 | number of threads is 8 | block size is 8,,,
elapsed time = 10.16 | seconds power is 7 | number of threads is 8 | block size is 8,,,
elapsed time = 10.60 | seconds power is 8 | number of threads is 8 | block size is 8,,,
elapsed time = 11.04 | seconds power is 9 | number of threads is 8 | block size is 8,,,
elapsed time = 11.48 | seconds power is 10 | number of threads is 8 | block size is 8,,,
elapsed time = 11.92 | seconds power is 11 | number of threads is 8 | block size is 8,,,
elapsed time = 12.36 | seconds power is 12 | number of threads is 8 | block size is 8,,,
elapsed time = 12.80 | seconds power is 13 | number of threads is 8 | block size is 8,,,
elapsed time = 13.24 | seconds power is 14 | number of threads is 8 | block size is 8,,,
elapsed time = 13.68 | seconds power is 15 | number of threads is 8 | block size is 8,,,
elapsed time = 14.11 | seconds power is 16 | number of threads is 8 | block size is 8,,,
elapsed time = 14.53 | seconds power is 2 | number of threads is 8 | block size is 16,,,
elapsed time = 14.95 | seconds power is 3 | number of threads is 8 | block size is 16,,,
elapsed time = 15.36 | seconds power is 4 | number of threads is 8 | block size is 16,,,
elapsed time = 15.78 | seconds power is 5 | number of threads is 8 | block size is 16,,,
elapsed time = 16.20 | seconds power is 6 | number of threads is 8 | block size is 16,,,
elapsed time = 16.62 | seconds power is 7 | number of threads is 8 | block size is 16,,,
elapsed time = 17.03 | seconds power is 8 | number of threads is 8 | block size is 16,,,
elapsed time = 17.45 | seconds power is 9 | number of threads is 8 | block size is 16,,,
elapsed time = 17.86 | seconds power is 10 | number of threads is 8 | block size is 16,,,
elapsed time = 18.28 | seconds power is 11 | number of threads is 8 | block size is 16,,,
elapsed time = 18.70 | seconds power is 12 | number of threads is 8 | block size is 16,,,
elapsed time = 19.11 | seconds power is 13 | number of threads is 8 | block size is 16,,,
elapsed time = 19.53 | seconds power is 14 | number of threads is 8 | block size is 16,,,
elapsed time = 19.94 | seconds power is 15 | number of threads is 8 | block size is 16,,,
elapsed time = 20.36 | seconds power is 16 | number of threads is 8 | block size is 16,,,
elapsed time = 20.77 | seconds power is 2 | number of threads is 8 | block size is 32,,,
elapsed time = 21.19 | seconds power is 3 | number of threads is 8 | block size is 32,,,
elapsed time = 21.60 | seconds power is 4 | number of threads is 8 | block size is 32,,,
elapsed time = 22.01 | seconds power is 5 | number of threads is 8 | block size is 32,,,
elapsed time = 22.42 | seconds power is 6 | number of threads is 8 | block size is 32,,,
elapsed time = 22.83 | seconds power is 7 | number of threads is 8 | block size is 32,,,
elapsed time = 23.25 | seconds power is 8 | number of threads is 8 | block size is 32,,,
elapsed time = 23.66 | seconds power is 9 | number of threads is 8 | block size is 32,,,
elapsed time = 24.08 | seconds power is 10 | number of threads is 8 | block size is 32,,,
elapsed time = 24.49 | seconds power is 11 | number of threads is 8 | block size is 32,,,
elapsed time = 24.90 | seconds power is 12 | number of threads is 8 | block size is 32,,,
elapsed time = 25.31 | seconds power is 13 | number of threads is 8 | block size is 32,,,
elapsed time = 25.72 | seconds power is 14 | number of threads is 8 | block size is 32,,,
elapsed time = 26.13 | seconds power is 15 | number of threads is 8 | block size is 32,,,
elapsed time = 26.54 | seconds power is 16 | number of threads is 8 | block size is 32,,,
elapsed time = 26.95 | seconds power is 2 | number of threads is 8 | block size is 64,,,
elapsed time = 27.36 | seconds power is 3 | number of threads is 8 | block size is 64,,,
elapsed time = 27.77 | seconds power is 4 | number of threads is 8 | block size is 64,,,
elapsed time = 28.18 | seconds power is 5 | number of threads is 8 | block size is 64,,,
elapsed time = 28.59 | seconds power is 6 | number of threads is 8 | block size is 64,,,
elapsed time = 29.00 | seconds power is 7 | number of threads is 8 | block size is 64,,,
elapsed time = 29.41 | seconds power is 8 | number of threads is 8 | block size is 64,,,
elapsed time = 29.81 | seconds power is 9 | number of threads is 8 | block size is 64,,,
elapsed time = 30.22 | seconds power is 10 | number of threads is 8 | block size is 64,,,
elapsed time = 30.63 | seconds power is 11 | number of threads is 8 | block size is 64,,,
elapsed time = 31.04 | seconds power is 12 | number of threads is 8 | block size is 64,,,
elapsed time = 31.45 | seconds power is 13 | number of threads is 8 | block size is 64,,,
elapsed time = 31.86 | seconds power is 14 | number of threads is 8 | block size is 64,,,
elapsed time = 32.27 | seconds power is 15 | number of threads is 8 | block size is 64,,,
elapsed time = 32.68 | seconds power is 16 | number of threads is 8 | block size is 64,,,
1024 8 thread done,,,
elapsed time = 0.51 | seconds power is 2 | number of threads is 10 | block size is 4,,,
elapsed time = 1.02 | seconds power is 3 | number of threads is 10 | block size is 4,,,
elapsed time = 1.54 | seconds power is 4 | number of threads is 10 | block size is 4,,,
elapsed time = 2.04 | seconds power is 5 | number of threads is 10 | block size is 4,,,
elapsed time = 2.55 | seconds power is 6 | number of threads is 10 | block size is 4,,,
elapsed time = 3.05 | seconds power is 7 | number of threads is 10 | block size is 4,,,
elapsed time = 3.58 | seconds power is 8 | number of threads is 10 | block size is 4,,,
elapsed time = 4.08 | seconds power is 9 | number of threads is 10 | block size is 4,,,
elapsed time = 4.61 | seconds power is 10 | number of threads is 10 | block size is 4,,,
elapsed time = 5.16 | seconds power is 11 | number of threads is 10 | block size is 4,,,
elapsed time = 5.65 | seconds power is 12 | number of threads is 10 | block size is 4,,,
elapsed time = 6.17 | seconds power is 13 | number of threads is 10 | block size is 4,,,
elapsed time = 6.67 | seconds power is 14 | number of threads is 10 | block size is 4,,,
elapsed time = 7.20 | seconds power is 15 | number of threads is 10 | block size is 4,,,
elapsed time = 7.70 | seconds power is 16 | number of threads is 10 | block size is 4,,,
elapsed time = 8.14 | seconds power is 2 | number of threads is 10 | block size is 8,,,
elapsed time = 8.57 | seconds power is 3 | number of threads is 10 | block size is 8,,,
elapsed time = 9.02 | seconds power is 4 | number of threads is 10 | block size is 8,,,
elapsed time = 9.48 | seconds power is 5 | number of threads is 10 | block size is 8,,,
elapsed time = 9.93 | seconds power is 6 | number of threads is 10 | block size is 8,,,
elapsed time = 10.38 | seconds power is 7 | number of threads is 10 | block size is 8,,,
elapsed time = 10.84 | seconds power is 8 | number of threads is 10 | block size is 8,,,
elapsed time = 11.28 | seconds power is 9 | number of threads is 10 | block size is 8,,,
elapsed time = 11.73 | seconds power is 10 | number of threads is 10 | block size is 8,,,
elapsed time = 12.19 | seconds power is 11 | number of threads is 10 | block size is 8,,,
elapsed time = 12.64 | seconds power is 12 | number of threads is 10 | block size is 8,,,
elapsed time = 13.08 | seconds power is 13 | number of threads is 10 | block size is 8,,,
elapsed time = 13.53 | seconds power is 14 | number of threads is 10 | block size is 8,,,
elapsed time = 13.96 | seconds power is 15 | number of threads is 10 | block size is 8,,,
elapsed time = 14.41 | seconds power is 16 | number of threads is 10 | block size is 8,,,
elapsed time = 14.84 | seconds power is 2 | number of threads is 10 | block size is 16,,,
elapsed time = 15.27 | seconds power is 3 | number of threads is 10 | block size is 16,,,
elapsed time = 15.71 | seconds power is 4 | number of threads is 10 | block size is 16,,,
elapsed time = 16.14 | seconds power is 5 | number of threads is 10 | block size is 16,,,
elapsed time = 16.58 | seconds power is 6 | number of threads is 10 | block size is 16,,,
elapsed time = 17.02 | seconds power is 7 | number of threads is 10 | block size is 16,,,
elapsed time = 17.45 | seconds power is 8 | number of threads is 10 | block size is 16,,,
elapsed time = 17.89 | seconds power is 9 | number of threads is 10 | block size is 16,,,
elapsed time = 18.29 | seconds power is 10 | number of threads is 10 | block size is 16,,,
elapsed time = 18.73 | seconds power is 11 | number of threads is 10 | block size is 16,,,
elapsed time = 19.16 | seconds power is 12 | number of threads is 10 | block size is 16,,,
elapsed time = 19.61 | seconds power is 13 | number of threads is 10 | block size is 16,,,
elapsed time = 20.04 | seconds power is 14 | number of threads is 10 | block size is 16,,,
elapsed time = 20.49 | seconds power is 15 | number of threads is 10 | block size is 16,,,
elapsed time = 20.92 | seconds power is 16 | number of threads is 10 | block size is 16,,,
elapsed time = 21.32 | seconds power is 2 | number of threads is 10 | block size is 32,,,
elapsed time = 21.72 | seconds power is 3 | number of threads is 10 | block size is 32,,,
elapsed time = 22.13 | seconds power is 4 | number of threads is 10 | block size is 32,,,
elapsed time = 22.54 | seconds power is 5 | number of threads is 10 | block size is 32,,,
elapsed time = 22.95 | seconds power is 6 | number of threads is 10 | block size is 32,,,
elapsed time = 23.36 | seconds power is 7 | number of threads is 10 | block size is 32,,,
elapsed time = 23.76 | seconds power is 8 | number of threads is 10 | block size is 32,,,
elapsed time = 24.17 | seconds power is 9 | number of threads is 10 | block size is 32,,,
elapsed time = 24.57 | seconds power is 10 | number of threads is 10 | block size is 32,,,
elapsed time = 24.98 | seconds power is 11 | number of threads is 10 | block size is 32,,,
elapsed time = 25.39 | seconds power is 12 | number of threads is 10 | block size is 32,,,
elapsed time = 25.82 | seconds power is 13 | number of threads is 10 | block size is 32,,,
elapsed time = 26.28 | seconds power is 14 | number of threads is 10 | block size is 32,,,
elapsed time = 26.74 | seconds power is 15 | number of threads is 10 | block size is 32,,,
elapsed time = 27.22 | seconds power is 16 | number of threads is 10 | block size is 32,,,
elapsed time = 27.65 | seconds power is 2 | number of threads is 10 | block size is 64,,,
elapsed time = 28.10 | seconds power is 3 | number of threads is 10 | block size is 64,,,
elapsed time = 28.55 | seconds power is 4 | number of threads is 10 | block size is 64,,,
elapsed time = 28.99 | seconds power is 5 | number of threads is 10 | block size is 64,,,
elapsed time = 29.44 | seconds power is 6 | number of threads is 10 | block size is 64,,,
elapsed time = 29.89 | seconds power is 7 | number of threads is 10 | block size is 64,,,
elapsed time = 30.34 | seconds power is 8 | number of threads is 10 | block size is 64,,,
elapsed time = 30.79 | seconds power is 9 | number of threads is 10 | block size is 64,,,
elapsed time = 31.23 | seconds power is 10 | number of threads is 10 | block size is 64,,,
elapsed time = 31.68 | seconds power is 11 | number of threads is 10 | block size is 64,,,
elapsed time = 32.13 | seconds power is 12 | number of threads is 10 | block size is 64,,,
elapsed time = 32.59 | seconds power is 13 | number of threads is 10 | block size is 64,,,
