1024x1024 bmm  1,,,
elapsed time,power,no of threads,
elapsed time = 29.33 | seconds power is 14 | number of threads is 12 | block size is 64,,,
elapsed time = 29.75 | seconds power is 15 | number of threads is 12 | block size is 64,,,
elapsed time = 30.17 | seconds power is 16 | number of threads is 12 | block size is 64,,,
1024 12 thread done,,,
elapsed time = 0.42 | seconds power is 2 | number of threads is 14 | block size is 4,,,
elapsed time = 0.85 | seconds power is 3 | number of threads is 14 | block size is 4,,,
elapsed time = 1.30 | seconds power is 4 | number of threads is 14 | block size is 4,,,
elapsed time = 1.73 | seconds power is 5 | number of threads is 14 | block size is 4,,,
elapsed time = 2.17 | seconds power is 6 | number of threads is 14 | block size is 4,,,
elapsed time = 2.61 | seconds power is 7 | number of threads is 14 | block size is 4,,,
elapsed time = 3.03 | seconds power is 8 | number of threads is 14 | block size is 4,,,
elapsed time = 3.45 | seconds power is 9 | number of threads is 14 | block size is 4,,,
elapsed time = 3.88 | seconds power is 10 | number of threads is 14 | block size is 4,,,
elapsed time = 4.32 | seconds power is 11 | number of threads is 14 | block size is 4,,,
elapsed time = 4.76 | seconds power is 12 | number of threads is 14 | block size is 4,,,
elapsed time = 5.21 | seconds power is 13 | number of threads is 14 | block size is 4,,,
elapsed time = 5.63 | seconds power is 14 | number of threads is 14 | block size is 4,,,
elapsed time = 6.04 | seconds power is 15 | number of threads is 14 | block size is 4,,,
elapsed time = 6.48 | seconds power is 16 | number of threads is 14 | block size is 4,,,
elapsed time = 6.85 | seconds power is 2 | number of threads is 14 | block size is 8,,,
elapsed time = 7.28 | seconds power is 3 | number of threads is 14 | block size is 8,,,
elapsed time = 7.69 | seconds power is 4 | number of threads is 14 | block size is 8,,,
elapsed time = 8.07 | seconds power is 5 | number of threads is 14 | block size is 8,,,
elapsed time = 8.48 | seconds power is 6 | number of threads is 14 | block size is 8,,,
elapsed time = 8.87 | seconds power is 7 | number of threads is 14 | block size is 8,,,
elapsed time = 9.24 | seconds power is 8 | number of threads is 14 | block size is 8,,,
elapsed time = 9.63 | seconds power is 9 | number of threads is 14 | block size is 8,,,
elapsed time = 10.00 | seconds power is 10 | number of threads is 14 | block size is 8,,,
elapsed time = 10.39 | seconds power is 11 | number of threads is 14 | block size is 8,,,
elapsed time = 10.76 | seconds power is 12 | number of threads is 14 | block size is 8,,,
elapsed time = 11.17 | seconds power is 13 | number of threads is 14 | block size is 8,,,
elapsed time = 11.55 | seconds power is 14 | number of threads is 14 | block size is 8,,,
elapsed time = 11.95 | seconds power is 15 | number of threads is 14 | block size is 8,,,
elapsed time = 12.31 | seconds power is 16 | number of threads is 14 | block size is 8,,,
elapsed time = 12.69 | seconds power is 2 | number of threads is 14 | block size is 16,,,
elapsed time = 13.09 | seconds power is 3 | number of threads is 14 | block size is 16,,,
elapsed time = 13.47 | seconds power is 4 | number of threads is 14 | block size is 16,,,
elapsed time = 13.84 | seconds power is 5 | number of threads is 14 | block size is 16,,,
elapsed time = 14.23 | seconds power is 6 | number of threads is 14 | block size is 16,,,
elapsed time = 14.61 | seconds power is 7 | number of threads is 14 | block size is 16,,,
elapsed time = 14.98 | seconds power is 8 | number of threads is 14 | block size is 16,,,
elapsed time = 15.36 | seconds power is 9 | number of threads is 14 | block size is 16,,,
elapsed time = 15.75 | seconds power is 10 | number of threads is 14 | block size is 16,,,
elapsed time = 16.21 | seconds power is 11 | number of threads is 14 | block size is 16,,,
elapsed time = 16.60 | seconds power is 12 | number of threads is 14 | block size is 16,,,
elapsed time = 16.99 | seconds power is 13 | number of threads is 14 | block size is 16,,,
elapsed time = 17.39 | seconds power is 14 | number of threads is 14 | block size is 16,,,
elapsed time = 17.78 | seconds power is 15 | number of threads is 14 | block size is 16,,,
elapsed time = 18.17 | seconds power is 16 | number of threads is 14 | block size is 16,,,
elapsed time = 18.59 | seconds power is 2 | number of threads is 14 | block size is 32,,,
elapsed time = 18.99 | seconds power is 3 | number of threads is 14 | block size is 32,,,
elapsed time = 19.41 | seconds power is 4 | number of threads is 14 | block size is 32,,,
elapsed time = 19.80 | seconds power is 5 | number of threads is 14 | block size is 32,,,
elapsed time = 20.22 | seconds power is 6 | number of threads is 14 | block size is 32,,,
elapsed time = 20.61 | seconds power is 7 | number of threads is 14 | block size is 32,,,
elapsed time = 21.02 | seconds power is 8 | number of threads is 14 | block size is 32,,,
elapsed time = 21.44 | seconds power is 9 | number of threads is 14 | block size is 32,,,
elapsed time = 21.87 | seconds power is 10 | number of threads is 14 | block size is 32,,,
elapsed time = 22.27 | seconds power is 11 | number of threads is 14 | block size is 32,,,
elapsed time = 22.66 | seconds power is 12 | number of threads is 14 | block size is 32,,,
elapsed time = 23.07 | seconds power is 13 | number of threads is 14 | block size is 32,,,
elapsed time = 23.46 | seconds power is 14 | number of threads is 14 | block size is 32,,,
elapsed time = 23.91 | seconds power is 15 | number of threads is 14 | block size is 32,,,
elapsed time = 24.33 | seconds power is 16 | number of threads is 14 | block size is 32,,,
elapsed time = 24.81 | seconds power is 2 | number of threads is 14 | block size is 64,,,
elapsed time = 25.27 | seconds power is 3 | number of threads is 14 | block size is 64,,,
elapsed time = 25.72 | seconds power is 4 | number of threads is 14 | block size is 64,,,
elapsed time = 26.18 | seconds power is 5 | number of threads is 14 | block size is 64,,,
elapsed time = 26.65 | seconds power is 6 | number of threads is 14 | block size is 64,,,
elapsed time = 27.10 | seconds power is 7 | number of threads is 14 | block size is 64,,,
elapsed time = 27.59 | seconds power is 8 | number of threads is 14 | block size is 64,,,
elapsed time = 28.04 | seconds power is 9 | number of threads is 14 | block size is 64,,,
elapsed time = 28.49 | seconds power is 10 | number of threads is 14 | block size is 64,,,
elapsed time = 28.94 | seconds power is 11 | number of threads is 14 | block size is 64,,,
elapsed time = 29.40 | seconds power is 12 | number of threads is 14 | block size is 64,,,
elapsed time = 29.88 | seconds power is 13 | number of threads is 14 | block size is 64,,,
elapsed time = 30.33 | seconds power is 14 | number of threads is 14 | block size is 64,,,
elapsed time = 30.80 | seconds power is 15 | number of threads is 14 | block size is 64,,,
elapsed time = 31.26 | seconds power is 16 | number of threads is 14 | block size is 64,,,
1024 14 thread done,,,
elapsed time = 0.40 | seconds power is 2 | number of threads is 16 | block size is 4,,,
elapsed time = 0.77 | seconds power is 3 | number of threads is 16 | block size is 4,,,
elapsed time = 1.15 | seconds power is 4 | number of threads is 16 | block size is 4,,,
elapsed time = 1.54 | seconds power is 5 | number of threads is 16 | block size is 4,,,
elapsed time = 1.92 | seconds power is 6 | number of threads is 16 | block size is 4,,,
elapsed time = 2.31 | seconds power is 7 | number of threads is 16 | block size is 4,,,
elapsed time = 2.71 | seconds power is 8 | number of threads is 16 | block size is 4,,,
elapsed time = 3.11 | seconds power is 9 | number of threads is 16 | block size is 4,,,
elapsed time = 3.53 | seconds power is 10 | number of threads is 16 | block size is 4,,,
elapsed time = 3.95 | seconds power is 11 | number of threads is 16 | block size is 4,,,
elapsed time = 4.36 | seconds power is 12 | number of threads is 16 | block size is 4,,,
elapsed time = 4.79 | seconds power is 13 | number of threads is 16 | block size is 4,,,
elapsed time = 5.23 | seconds power is 14 | number of threads is 16 | block size is 4,,,
elapsed time = 5.65 | seconds power is 15 | number of threads is 16 | block size is 4,,,
elapsed time = 6.05 | seconds power is 16 | number of threads is 16 | block size is 4,,,
elapsed time = 6.42 | seconds power is 2 | number of threads is 16 | block size is 8,,,
elapsed time = 6.80 | seconds power is 3 | number of threads is 16 | block size is 8,,,
elapsed time = 7.17 | seconds power is 4 | number of threads is 16 | block size is 8,,,
elapsed time = 7.55 | seconds power is 5 | number of threads is 16 | block size is 8,,,
elapsed time = 7.93 | seconds power is 6 | number of threads is 16 | block size is 8,,,
elapsed time = 8.30 | seconds power is 7 | number of threads is 16 | block size is 8,,,
elapsed time = 8.70 | seconds power is 8 | number of threads is 16 | block size is 8,,,
elapsed time = 9.07 | seconds power is 9 | number of threads is 16 | block size is 8,,,
elapsed time = 9.45 | seconds power is 10 | number of threads is 16 | block size is 8,,,
elapsed time = 9.82 | seconds power is 11 | number of threads is 16 | block size is 8,,,
elapsed time = 10.18 | seconds power is 12 | number of threads is 16 | block size is 8,,,
elapsed time = 10.56 | seconds power is 13 | number of threads is 16 | block size is 8,,,
elapsed time = 10.94 | seconds power is 14 | number of threads is 16 | block size is 8,,,
elapsed time = 11.32 | seconds power is 15 | number of threads is 16 | block size is 8,,,
elapsed time = 11.70 | seconds power is 16 | number of threads is 16 | block size is 8,,,
elapsed time = 12.07 | seconds power is 2 | number of threads is 16 | block size is 16,,,
elapsed time = 12.43 | seconds power is 3 | number of threads is 16 | block size is 16,,,
elapsed time = 12.80 | seconds power is 4 | number of threads is 16 | block size is 16,,,
elapsed time = 13.17 | seconds power is 5 | number of threads is 16 | block size is 16,,,
elapsed time = 13.54 | seconds power is 6 | number of threads is 16 | block size is 16,,,
elapsed time = 13.90 | seconds power is 7 | number of threads is 16 | block size is 16,,,
elapsed time = 14.26 | seconds power is 8 | number of threads is 16 | block size is 16,,,
elapsed time = 14.63 | seconds power is 9 | number of threads is 16 | block size is 16,,,
elapsed time = 15.00 | seconds power is 10 | number of threads is 16 | block size is 16,,,
elapsed time = 15.38 | seconds power is 11 | number of threads is 16 | block size is 16,,,
elapsed time = 15.76 | seconds power is 12 | number of threads is 16 | block size is 16,,,
elapsed time = 16.12 | seconds power is 13 | number of threads is 16 | block size is 16,,,
elapsed time = 16.47 | seconds power is 14 | number of threads is 16 | block size is 16,,,
elapsed time = 16.84 | seconds power is 15 | number of threads is 16 | block size is 16,,,
elapsed time = 17.19 | seconds power is 16 | number of threads is 16 | block size is 16,,,
elapsed time = 17.55 | seconds power is 2 | number of threads is 16 | block size is 32,,,
elapsed time = 17.93 | seconds power is 3 | number of threads is 16 | block size is 32,,,
elapsed time = 18.31 | seconds power is 4 | number of threads is 16 | block size is 32,,,
elapsed time = 18.66 | seconds power is 5 | number of threads is 16 | block size is 32,,,
elapsed time = 19.02 | seconds power is 6 | number of threads is 16 | block size is 32,,,
elapsed time = 19.39 | seconds power is 7 | number of threads is 16 | block size is 32,,,
elapsed time = 19.74 | seconds power is 8 | number of threads is 16 | block size is 32,,,
elapsed time = 20.12 | seconds power is 9 | number of threads is 16 | block size is 32,,,
elapsed time = 20.48 | seconds power is 10 | number of threads is 16 | block size is 32,,,
elapsed time = 20.85 | seconds power is 11 | number of threads is 16 | block size is 32,,,
elapsed time = 21.20 | seconds power is 12 | number of threads is 16 | block size is 32,,,
elapsed time = 21.57 | seconds power is 13 | number of threads is 16 | block size is 32,,,
elapsed time = 21.93 | seconds power is 14 | number of threads is 16 | block size is 32,,,
elapsed time = 22.29 | seconds power is 15 | number of threads is 16 | block size is 32,,,
elapsed time = 22.64 | seconds power is 16 | number of threads is 16 | block size is 32,,,
elapsed time = 23.00 | seconds power is 2 | number of threads is 16 | block size is 64,,,
elapsed time = 23.36 | seconds power is 3 | number of threads is 16 | block size is 64,,,
elapsed time = 23.73 | seconds power is 4 | number of threads is 16 | block size is 64,,,
elapsed time = 24.09 | seconds power is 5 | number of threads is 16 | block size is 64,,,
elapsed time = 24.46 | seconds power is 6 | number of threads is 16 | block size is 64,,,
elapsed time = 24.82 | seconds power is 7 | number of threads is 16 | block size is 64,,,
elapsed time = 25.19 | seconds power is 8 | number of threads is 16 | block size is 64,,,
elapsed time = 25.55 | seconds power is 9 | number of threads is 16 | block size is 64,,,
elapsed time = 25.94 | seconds power is 10 | number of threads is 16 | block size is 64,,,
elapsed time = 26.28 | seconds power is 11 | number of threads is 16 | block size is 64,,,
elapsed time = 26.67 | seconds power is 12 | number of threads is 16 | block size is 64,,,
elapsed time = 27.02 | seconds power is 13 | number of threads is 16 | block size is 64,,,
elapsed time = 27.39 | seconds power is 14 | number of threads is 16 | block size is 64,,,
elapsed time = 27.75 | seconds power is 15 | number of threads is 16 | block size is 64,,,
elapsed time = 28.11 | seconds power is 16 | number of threads is 16 | block size is 64,,,
1024 16 thread done,,,
