2048x2048 bmm 2,,,
elapsed time,power,no of threads,
elapsed time = 253.84 | seconds power is 9 | number of threads is 10 | block size is 64,,,
elapsed time = 257.09 | seconds power is 10 | number of threads is 10 | block size is 64,,,
elapsed time = 260.32 | seconds power is 11 | number of threads is 10 | block size is 64,,,
elapsed time = 263.76 | seconds power is 12 | number of threads is 10 | block size is 64,,,
elapsed time = 266.96 | seconds power is 13 | number of threads is 10 | block size is 64,,,
elapsed time = 270.24 | seconds power is 14 | number of threads is 10 | block size is 64,,,
elapsed time = 273.48 | seconds power is 15 | number of threads is 10 | block size is 64,,,
elapsed time = 277.07 | seconds power is 16 | number of threads is 10 | block size is 64,,,
2048 10 thread done,,,
elapsed time = 3.82 | seconds power is 2 | number of threads is 12 | block size is 4,,,
elapsed time = 7.78 | seconds power is 3 | number of threads is 12 | block size is 4,,,
elapsed time = 11.69 | seconds power is 4 | number of threads is 12 | block size is 4,,,
elapsed time = 15.65 | seconds power is 5 | number of threads is 12 | block size is 4,,,
elapsed time = 19.56 | seconds power is 6 | number of threads is 12 | block size is 4,,,
elapsed time = 23.47 | seconds power is 7 | number of threads is 12 | block size is 4,,,
elapsed time = 27.40 | seconds power is 8 | number of threads is 12 | block size is 4,,,
elapsed time = 31.33 | seconds power is 9 | number of threads is 12 | block size is 4,,,
elapsed time = 35.27 | seconds power is 10 | number of threads is 12 | block size is 4,,,
elapsed time = 39.19 | seconds power is 11 | number of threads is 12 | block size is 4,,,
elapsed time = 43.10 | seconds power is 12 | number of threads is 12 | block size is 4,,,
elapsed time = 47.03 | seconds power is 13 | number of threads is 12 | block size is 4,,,
elapsed time = 50.94 | seconds power is 14 | number of threads is 12 | block size is 4,,,
elapsed time = 54.86 | seconds power is 15 | number of threads is 12 | block size is 4,,,
elapsed time = 58.80 | seconds power is 16 | number of threads is 12 | block size is 4,,,
elapsed time = 62.02 | seconds power is 2 | number of threads is 12 | block size is 8,,,
elapsed time = 65.15 | seconds power is 3 | number of threads is 12 | block size is 8,,,
elapsed time = 68.33 | seconds power is 4 | number of threads is 12 | block size is 8,,,
elapsed time = 71.46 | seconds power is 5 | number of threads is 12 | block size is 8,,,
elapsed time = 74.63 | seconds power is 6 | number of threads is 12 | block size is 8,,,
elapsed time = 77.74 | seconds power is 7 | number of threads is 12 | block size is 8,,,
elapsed time = 80.98 | seconds power is 8 | number of threads is 12 | block size is 8,,,
elapsed time = 84.05 | seconds power is 9 | number of threads is 12 | block size is 8,,,
elapsed time = 87.25 | seconds power is 10 | number of threads is 12 | block size is 8,,,
elapsed time = 90.39 | seconds power is 11 | number of threads is 12 | block size is 8,,,
elapsed time = 93.54 | seconds power is 12 | number of threads is 12 | block size is 8,,,
elapsed time = 96.70 | seconds power is 13 | number of threads is 12 | block size is 8,,,
elapsed time = 99.83 | seconds power is 14 | number of threads is 12 | block size is 8,,,
elapsed time = 103.07 | seconds power is 15 | number of threads is 12 | block size is 8,,,
elapsed time = 106.26 | seconds power is 16 | number of threads is 12 | block size is 8,,,
elapsed time = 109.27 | seconds power is 2 | number of threads is 12 | block size is 16,,,
elapsed time = 112.26 | seconds power is 3 | number of threads is 12 | block size is 16,,,
elapsed time = 115.27 | seconds power is 4 | number of threads is 12 | block size is 16,,,
elapsed time = 118.28 | seconds power is 5 | number of threads is 12 | block size is 16,,,
elapsed time = 121.25 | seconds power is 6 | number of threads is 12 | block size is 16,,,
elapsed time = 124.25 | seconds power is 7 | number of threads is 12 | block size is 16,,,
elapsed time = 127.27 | seconds power is 8 | number of threads is 12 | block size is 16,,,
elapsed time = 130.28 | seconds power is 9 | number of threads is 12 | block size is 16,,,
elapsed time = 133.26 | seconds power is 10 | number of threads is 12 | block size is 16,,,
elapsed time = 136.26 | seconds power is 11 | number of threads is 12 | block size is 16,,,
elapsed time = 139.27 | seconds power is 12 | number of threads is 12 | block size is 16,,,
elapsed time = 142.26 | seconds power is 13 | number of threads is 12 | block size is 16,,,
elapsed time = 145.28 | seconds power is 14 | number of threads is 12 | block size is 16,,,
elapsed time = 148.29 | seconds power is 15 | number of threads is 12 | block size is 16,,,
elapsed time = 151.32 | seconds power is 16 | number of threads is 12 | block size is 16,,,
elapsed time = 154.41 | seconds power is 2 | number of threads is 12 | block size is 32,,,
elapsed time = 157.49 | seconds power is 3 | number of threads is 12 | block size is 32,,,
elapsed time = 160.60 | seconds power is 4 | number of threads is 12 | block size is 32,,,
elapsed time = 163.67 | seconds power is 5 | number of threads is 12 | block size is 32,,,
elapsed time = 166.75 | seconds power is 6 | number of threads is 12 | block size is 32,,,
elapsed time = 169.82 | seconds power is 7 | number of threads is 12 | block size is 32,,,
elapsed time = 173.00 | seconds power is 8 | number of threads is 12 | block size is 32,,,
elapsed time = 176.11 | seconds power is 9 | number of threads is 12 | block size is 32,,,
elapsed time = 179.42 | seconds power is 10 | number of threads is 12 | block size is 32,,,
elapsed time = 182.48 | seconds power is 11 | number of threads is 12 | block size is 32,,,
elapsed time = 185.55 | seconds power is 12 | number of threads is 12 | block size is 32,,,
elapsed time = 188.39 | seconds power is 13 | number of threads is 12 | block size is 32,,,
elapsed time = 191.51 | seconds power is 14 | number of threads is 12 | block size is 32,,,
elapsed time = 194.58 | seconds power is 15 | number of threads is 12 | block size is 32,,,
elapsed time = 197.68 | seconds power is 16 | number of threads is 12 | block size is 32,,,
elapsed time = 200.88 | seconds power is 2 | number of threads is 12 | block size is 64,,,
elapsed time = 204.14 | seconds power is 3 | number of threads is 12 | block size is 64,,,
elapsed time = 207.30 | seconds power is 4 | number of threads is 12 | block size is 64,,,
elapsed time = 210.36 | seconds power is 5 | number of threads is 12 | block size is 64,,,
elapsed time = 213.42 | seconds power is 6 | number of threads is 12 | block size is 64,,,
elapsed time = 216.46 | seconds power is 7 | number of threads is 12 | block size is 64,,,
elapsed time = 219.52 | seconds power is 8 | number of threads is 12 | block size is 64,,,
elapsed time = 222.64 | seconds power is 9 | number of threads is 12 | block size is 64,,,
elapsed time = 225.72 | seconds power is 10 | number of threads is 12 | block size is 64,,,
elapsed time = 228.79 | seconds power is 11 | number of threads is 12 | block size is 64,,,
elapsed time = 231.83 | seconds power is 12 | number of threads is 12 | block size is 64,,,
elapsed time = 234.89 | seconds power is 13 | number of threads is 12 | block size is 64,,,
elapsed time = 238.00 | seconds power is 14 | number of threads is 12 | block size is 64,,,
elapsed time = 241.01 | seconds power is 15 | number of threads is 12 | block size is 64,,,
elapsed time = 244.12 | seconds power is 16 | number of threads is 12 | block size is 64,,,
2048 12 thread done,,,
elapsed time = 3.94 | seconds power is 2 | number of threads is 14 | block size is 4,,,
elapsed time = 7.93 | seconds power is 3 | number of threads is 14 | block size is 4,,,
elapsed time = 11.86 | seconds power is 4 | number of threads is 14 | block size is 4,,,
elapsed time = 15.77 | seconds power is 5 | number of threads is 14 | block size is 4,,,
elapsed time = 19.61 | seconds power is 6 | number of threads is 14 | block size is 4,,,
elapsed time = 23.54 | seconds power is 7 | number of threads is 14 | block size is 4,,,
elapsed time = 27.49 | seconds power is 8 | number of threads is 14 | block size is 4,,,
elapsed time = 31.30 | seconds power is 9 | number of threads is 14 | block size is 4,,,
elapsed time = 35.21 | seconds power is 10 | number of threads is 14 | block size is 4,,,
elapsed time = 39.16 | seconds power is 11 | number of threads is 14 | block size is 4,,,
elapsed time = 43.09 | seconds power is 12 | number of threads is 14 | block size is 4,,,
elapsed time = 47.13 | seconds power is 13 | number of threads is 14 | block size is 4,,,
elapsed time = 51.06 | seconds power is 14 | number of threads is 14 | block size is 4,,,
elapsed time = 55.04 | seconds power is 15 | number of threads is 14 | block size is 4,,,
elapsed time = 58.93 | seconds power is 16 | number of threads is 14 | block size is 4,,,
elapsed time = 62.13 | seconds power is 2 | number of threads is 14 | block size is 8,,,
elapsed time = 65.24 | seconds power is 3 | number of threads is 14 | block size is 8,,,
elapsed time = 68.29 | seconds power is 4 | number of threads is 14 | block size is 8,,,
elapsed time = 71.40 | seconds power is 5 | number of threads is 14 | block size is 8,,,
elapsed time = 74.47 | seconds power is 6 | number of threads is 14 | block size is 8,,,
elapsed time = 77.62 | seconds power is 7 | number of threads is 14 | block size is 8,,,
elapsed time = 80.66 | seconds power is 8 | number of threads is 14 | block size is 8,,,
elapsed time = 83.73 | seconds power is 9 | number of threads is 14 | block size is 8,,,
elapsed time = 86.81 | seconds power is 10 | number of threads is 14 | block size is 8,,,
elapsed time = 89.97 | seconds power is 11 | number of threads is 14 | block size is 8,,,
elapsed time = 93.08 | seconds power is 12 | number of threads is 14 | block size is 8,,,
elapsed time = 96.19 | seconds power is 13 | number of threads is 14 | block size is 8,,,
elapsed time = 99.30 | seconds power is 14 | number of threads is 14 | block size is 8,,,
elapsed time = 102.41 | seconds power is 15 | number of threads is 14 | block size is 8,,,
elapsed time = 105.56 | seconds power is 16 | number of threads is 14 | block size is 8,,,
elapsed time = 108.55 | seconds power is 2 | number of threads is 14 | block size is 16,,,
elapsed time = 111.67 | seconds power is 3 | number of threads is 14 | block size is 16,,,
elapsed time = 114.77 | seconds power is 4 | number of threads is 14 | block size is 16,,,
elapsed time = 117.87 | seconds power is 5 | number of threads is 14 | block size is 16,,,
elapsed time = 120.90 | seconds power is 6 | number of threads is 14 | block size is 16,,,
elapsed time = 124.08 | seconds power is 7 | number of threads is 14 | block size is 16,,,
elapsed time = 127.16 | seconds power is 8 | number of threads is 14 | block size is 16,,,
elapsed time = 130.28 | seconds power is 9 | number of threads is 14 | block size is 16,,,
elapsed time = 133.22 | seconds power is 10 | number of threads is 14 | block size is 16,,,
elapsed time = 136.27 | seconds power is 11 | number of threads is 14 | block size is 16,,,
elapsed time = 139.37 | seconds power is 12 | number of threads is 14 | block size is 16,,,
elapsed time = 142.34 | seconds power is 13 | number of threads is 14 | block size is 16,,,
elapsed time = 145.46 | seconds power is 14 | number of threads is 14 | block size is 16,,,
elapsed time = 148.44 | seconds power is 15 | number of threads is 14 | block size is 16,,,
elapsed time = 151.60 | seconds power is 16 | number of threads is 14 | block size is 16,,,
elapsed time = 154.69 | seconds power is 2 | number of threads is 14 | block size is 32,,,
elapsed time = 157.72 | seconds power is 3 | number of threads is 14 | block size is 32,,,
elapsed time = 160.85 | seconds power is 4 | number of threads is 14 | block size is 32,,,
elapsed time = 164.06 | seconds power is 5 | number of threads is 14 | block size is 32,,,
elapsed time = 167.23 | seconds power is 6 | number of threads is 14 | block size is 32,,,
elapsed time = 170.37 | seconds power is 7 | number of threads is 14 | block size is 32,,,
elapsed time = 173.42 | seconds power is 8 | number of threads is 14 | block size is 32,,,
elapsed time = 176.55 | seconds power is 9 | number of threads is 14 | block size is 32,,,
elapsed time = 179.64 | seconds power is 10 | number of threads is 14 | block size is 32,,,
elapsed time = 182.63 | seconds power is 11 | number of threads is 14 | block size is 32,,,
elapsed time = 185.68 | seconds power is 12 | number of threads is 14 | block size is 32,,,
elapsed time = 188.75 | seconds power is 13 | number of threads is 14 | block size is 32,,,
elapsed time = 191.91 | seconds power is 14 | number of threads is 14 | block size is 32,,,
elapsed time = 195.04 | seconds power is 15 | number of threads is 14 | block size is 32,,,
elapsed time = 198.10 | seconds power is 16 | number of threads is 14 | block size is 32,,,
elapsed time = 201.49 | seconds power is 2 | number of threads is 14 | block size is 64,,,
elapsed time = 204.68 | seconds power is 3 | number of threads is 14 | block size is 64,,,
elapsed time = 207.89 | seconds power is 4 | number of threads is 14 | block size is 64,,,
elapsed time = 211.15 | seconds power is 5 | number of threads is 14 | block size is 64,,,
elapsed time = 214.56 | seconds power is 6 | number of threads is 14 | block size is 64,,,
elapsed time = 217.81 | seconds power is 7 | number of threads is 14 | block size is 64,,,
elapsed time = 221.10 | seconds power is 8 | number of threads is 14 | block size is 64,,,
elapsed time = 224.52 | seconds power is 9 | number of threads is 14 | block size is 64,,,
elapsed time = 227.76 | seconds power is 10 | number of threads is 14 | block size is 64,,,
elapsed time = 231.01 | seconds power is 11 | number of threads is 14 | block size is 64,,,
elapsed time = 234.54 | seconds power is 12 | number of threads is 14 | block size is 64,,,
elapsed time = 237.72 | seconds power is 13 | number of threads is 14 | block size is 64,,,
elapsed time = 240.87 | seconds power is 14 | number of threads is 14 | block size is 64,,,
elapsed time = 244.19 | seconds power is 15 | number of threads is 14 | block size is 64,,,
elapsed time = 247.61 | seconds power is 16 | number of threads is 14 | block size is 64,,,
2048 14 thread done,,,
elapsed time = 3.73 | seconds power is 2 | number of threads is 16 | block size is 4,,,
elapsed time = 7.49 | seconds power is 3 | number of threads is 16 | block size is 4,,,
elapsed time = 11.26 | seconds power is 4 | number of threads is 16 | block size is 4,,,
elapsed time = 15.02 | seconds power is 5 | number of threads is 16 | block size is 4,,,
elapsed time = 18.79 | seconds power is 6 | number of threads is 16 | block size is 4,,,
elapsed time = 22.58 | seconds power is 7 | number of threads is 16 | block size is 4,,,
elapsed time = 26.30 | seconds power is 8 | number of threads is 16 | block size is 4,,,
elapsed time = 30.04 | seconds power is 9 | number of threads is 16 | block size is 4,,,
elapsed time = 33.82 | seconds power is 10 | number of threads is 16 | block size is 4,,,
elapsed time = 37.59 | seconds power is 11 | number of threads is 16 | block size is 4,,,
elapsed time = 41.36 | seconds power is 12 | number of threads is 16 | block size is 4,,,
elapsed time = 45.11 | seconds power is 13 | number of threads is 16 | block size is 4,,,
elapsed time = 48.89 | seconds power is 14 | number of threads is 16 | block size is 4,,,
elapsed time = 52.65 | seconds power is 15 | number of threads is 16 | block size is 4,,,
elapsed time = 56.46 | seconds power is 16 | number of threads is 16 | block size is 4,,,
elapsed time = 59.45 | seconds power is 2 | number of threads is 16 | block size is 8,,,
elapsed time = 62.39 | seconds power is 3 | number of threads is 16 | block size is 8,,,
elapsed time = 65.35 | seconds power is 4 | number of threads is 16 | block size is 8,,,
elapsed time = 68.40 | seconds power is 5 | number of threads is 16 | block size is 8,,,
elapsed time = 71.42 | seconds power is 6 | number of threads is 16 | block size is 8,,,
elapsed time = 74.39 | seconds power is 7 | number of threads is 16 | block size is 8,,,
elapsed time = 77.43 | seconds power is 8 | number of threads is 16 | block size is 8,,,
elapsed time = 80.45 | seconds power is 9 | number of threads is 16 | block size is 8,,,
elapsed time = 83.55 | seconds power is 10 | number of threads is 16 | block size is 8,,,
elapsed time = 86.54 | seconds power is 11 | number of threads is 16 | block size is 8,,,
elapsed time = 89.55 | seconds power is 12 | number of threads is 16 | block size is 8,,,
elapsed time = 92.55 | seconds power is 13 | number of threads is 16 | block size is 8,,,
elapsed time = 95.54 | seconds power is 14 | number of threads is 16 | block size is 8,,,
elapsed time = 98.49 | seconds power is 15 | number of threads is 16 | block size is 8,,,
elapsed time = 101.45 | seconds power is 16 | number of threads is 16 | block size is 8,,,
elapsed time = 104.35 | seconds power is 2 | number of threads is 16 | block size is 16,,,
elapsed time = 107.27 | seconds power is 3 | number of threads is 16 | block size is 16,,,
elapsed time = 110.19 | seconds power is 4 | number of threads is 16 | block size is 16,,,
elapsed time = 113.11 | seconds power is 5 | number of threads is 16 | block size is 16,,,
elapsed time = 116.00 | seconds power is 6 | number of threads is 16 | block size is 16,,,
elapsed time = 118.97 | seconds power is 7 | number of threads is 16 | block size is 16,,,
elapsed time = 121.87 | seconds power is 8 | number of threads is 16 | block size is 16,,,
elapsed time = 124.76 | seconds power is 9 | number of threads is 16 | block size is 16,,,
elapsed time = 127.73 | seconds power is 10 | number of threads is 16 | block size is 16,,,
elapsed time = 130.61 | seconds power is 11 | number of threads is 16 | block size is 16,,,
elapsed time = 133.50 | seconds power is 12 | number of threads is 16 | block size is 16,,,
elapsed time = 136.38 | seconds power is 13 | number of threads is 16 | block size is 16,,,
elapsed time = 139.35 | seconds power is 14 | number of threads is 16 | block size is 16,,,
elapsed time = 142.27 | seconds power is 15 | number of threads is 16 | block size is 16,,,
elapsed time = 145.14 | seconds power is 16 | number of threads is 16 | block size is 16,,,
elapsed time = 147.98 | seconds power is 2 | number of threads is 16 | block size is 32,,,
elapsed time = 150.86 | seconds power is 3 | number of threads is 16 | block size is 32,,,
elapsed time = 153.76 | seconds power is 4 | number of threads is 16 | block size is 32,,,
elapsed time = 156.73 | seconds power is 5 | number of threads is 16 | block size is 32,,,
elapsed time = 159.66 | seconds power is 6 | number of threads is 16 | block size is 32,,,
elapsed time = 162.61 | seconds power is 7 | number of threads is 16 | block size is 32,,,
elapsed time = 165.46 | seconds power is 8 | number of threads is 16 | block size is 32,,,
elapsed time = 168.34 | seconds power is 9 | number of threads is 16 | block size is 32,,,
elapsed time = 171.20 | seconds power is 10 | number of threads is 16 | block size is 32,,,
elapsed time = 174.07 | seconds power is 11 | number of threads is 16 | block size is 32,,,
elapsed time = 176.93 | seconds power is 12 | number of threads is 16 | block size is 32,,,
elapsed time = 179.80 | seconds power is 13 | number of threads is 16 | block size is 32,,,
elapsed time = 182.63 | seconds power is 14 | number of threads is 16 | block size is 32,,,
elapsed time = 185.50 | seconds power is 15 | number of threads is 16 | block size is 32,,,
elapsed time = 188.37 | seconds power is 16 | number of threads is 16 | block size is 32,,,
elapsed time = 191.26 | seconds power is 2 | number of threads is 16 | block size is 64,,,
elapsed time = 194.13 | seconds power is 3 | number of threads is 16 | block size is 64,,,
elapsed time = 197.00 | seconds power is 4 | number of threads is 16 | block size is 64,,,
elapsed time = 199.82 | seconds power is 5 | number of threads is 16 | block size is 64,,,
elapsed time = 202.71 | seconds power is 6 | number of threads is 16 | block size is 64,,,
elapsed time = 205.57 | seconds power is 7 | number of threads is 16 | block size is 64,,,
elapsed time = 208.46 | seconds power is 8 | number of threads is 16 | block size is 64,,,
elapsed time = 211.41 | seconds power is 9 | number of threads is 16 | block size is 64,,,
elapsed time = 214.29 | seconds power is 10 | number of threads is 16 | block size is 64,,,
elapsed time = 217.15 | seconds power is 11 | number of threads is 16 | block size is 64,,,
elapsed time = 220.02 | seconds power is 12 | number of threads is 16 | block size is 64,,,
elapsed time = 222.90 | seconds power is 13 | number of threads is 16 | block size is 64,,,
elapsed time = 225.76 | seconds power is 14 | number of threads is 16 | block size is 64,,,
elapsed time = 228.63 | seconds power is 15 | number of threads is 16 | block size is 64,,,
elapsed time = 231.51 | seconds power is 16 | number of threads is 16 | block size is 64,,,
2048 16 thread done,,,
