1024x1024 bmm transpose 2,,,
elapsed time,power,no of threads,
elapsed time = 46.16 | seconds power is 13 | number of threads is 4 | block size is 64,,,
elapsed time = 46.77 | seconds power is 14 | number of threads is 4 | block size is 64,,,
elapsed time = 47.37 | seconds power is 15 | number of threads is 4 | block size is 64,,,
elapsed time = 47.98 | seconds power is 16 | number of threads is 4 | block size is 64,,,
1024 4 thread done,,,
elapsed time = 0.54 | seconds power is 2 | number of threads is 6 | block size is 4,,,
elapsed time = 1.07 | seconds power is 3 | number of threads is 6 | block size is 4,,,
elapsed time = 1.63 | seconds power is 4 | number of threads is 6 | block size is 4,,,
elapsed time = 2.19 | seconds power is 5 | number of threads is 6 | block size is 4,,,
elapsed time = 2.74 | seconds power is 6 | number of threads is 6 | block size is 4,,,
elapsed time = 3.30 | seconds power is 7 | number of threads is 6 | block size is 4,,,
elapsed time = 3.85 | seconds power is 8 | number of threads is 6 | block size is 4,,,
elapsed time = 4.40 | seconds power is 9 | number of threads is 6 | block size is 4,,,
elapsed time = 4.95 | seconds power is 10 | number of threads is 6 | block size is 4,,,
elapsed time = 5.51 | seconds power is 11 | number of threads is 6 | block size is 4,,,
elapsed time = 6.07 | seconds power is 12 | number of threads is 6 | block size is 4,,,
elapsed time = 6.62 | seconds power is 13 | number of threads is 6 | block size is 4,,,
elapsed time = 7.17 | seconds power is 14 | number of threads is 6 | block size is 4,,,
elapsed time = 7.73 | seconds power is 15 | number of threads is 6 | block size is 4,,,
elapsed time = 8.28 | seconds power is 16 | number of threads is 6 | block size is 4,,,
elapsed time = 8.78 | seconds power is 2 | number of threads is 6 | block size is 8,,,
elapsed time = 9.28 | seconds power is 3 | number of threads is 6 | block size is 8,,,
elapsed time = 9.78 | seconds power is 4 | number of threads is 6 | block size is 8,,,
elapsed time = 10.29 | seconds power is 5 | number of threads is 6 | block size is 8,,,
elapsed time = 10.79 | seconds power is 6 | number of threads is 6 | block size is 8,,,
elapsed time = 11.29 | seconds power is 7 | number of threads is 6 | block size is 8,,,
elapsed time = 11.80 | seconds power is 8 | number of threads is 6 | block size is 8,,,
elapsed time = 12.30 | seconds power is 9 | number of threads is 6 | block size is 8,,,
elapsed time = 12.80 | seconds power is 10 | number of threads is 6 | block size is 8,,,
elapsed time = 13.30 | seconds power is 11 | number of threads is 6 | block size is 8,,,
elapsed time = 13.80 | seconds power is 12 | number of threads is 6 | block size is 8,,,
elapsed time = 14.30 | seconds power is 13 | number of threads is 6 | block size is 8,,,
elapsed time = 14.80 | seconds power is 14 | number of threads is 6 | block size is 8,,,
elapsed time = 15.31 | seconds power is 15 | number of threads is 6 | block size is 8,,,
elapsed time = 15.81 | seconds power is 16 | number of threads is 6 | block size is 8,,,
elapsed time = 16.29 | seconds power is 2 | number of threads is 6 | block size is 16,,,
elapsed time = 16.77 | seconds power is 3 | number of threads is 6 | block size is 16,,,
elapsed time = 17.25 | seconds power is 4 | number of threads is 6 | block size is 16,,,
elapsed time = 17.73 | seconds power is 5 | number of threads is 6 | block size is 16,,,
elapsed time = 18.21 | seconds power is 6 | number of threads is 6 | block size is 16,,,
elapsed time = 18.69 | seconds power is 7 | number of threads is 6 | block size is 16,,,
elapsed time = 19.17 | seconds power is 8 | number of threads is 6 | block size is 16,,,
elapsed time = 19.65 | seconds power is 9 | number of threads is 6 | block size is 16,,,
elapsed time = 20.13 | seconds power is 10 | number of threads is 6 | block size is 16,,,
elapsed time = 20.61 | seconds power is 11 | number of threads is 6 | block size is 16,,,
elapsed time = 21.09 | seconds power is 12 | number of threads is 6 | block size is 16,,,
elapsed time = 21.57 | seconds power is 13 | number of threads is 6 | block size is 16,,,
elapsed time = 22.05 | seconds power is 14 | number of threads is 6 | block size is 16,,,
elapsed time = 22.53 | seconds power is 15 | number of threads is 6 | block size is 16,,,
elapsed time = 23.01 | seconds power is 16 | number of threads is 6 | block size is 16,,,
elapsed time = 23.52 | seconds power is 2 | number of threads is 6 | block size is 32,,,
elapsed time = 24.02 | seconds power is 3 | number of threads is 6 | block size is 32,,,
elapsed time = 24.52 | seconds power is 4 | number of threads is 6 | block size is 32,,,
elapsed time = 25.02 | seconds power is 5 | number of threads is 6 | block size is 32,,,
elapsed time = 25.52 | seconds power is 6 | number of threads is 6 | block size is 32,,,
elapsed time = 26.02 | seconds power is 7 | number of threads is 6 | block size is 32,,,
elapsed time = 26.52 | seconds power is 8 | number of threads is 6 | block size is 32,,,
elapsed time = 27.03 | seconds power is 9 | number of threads is 6 | block size is 32,,,
elapsed time = 27.53 | seconds power is 10 | number of threads is 6 | block size is 32,,,
elapsed time = 28.03 | seconds power is 11 | number of threads is 6 | block size is 32,,,
elapsed time = 28.53 | seconds power is 12 | number of threads is 6 | block size is 32,,,
elapsed time = 29.03 | seconds power is 13 | number of threads is 6 | block size is 32,,,
elapsed time = 29.53 | seconds power is 14 | number of threads is 6 | block size is 32,,,
elapsed time = 30.03 | seconds power is 15 | number of threads is 6 | block size is 32,,,
elapsed time = 30.53 | seconds power is 16 | number of threads is 6 | block size is 32,,,
elapsed time = 31.02 | seconds power is 2 | number of threads is 6 | block size is 64,,,
elapsed time = 31.52 | seconds power is 3 | number of threads is 6 | block size is 64,,,
elapsed time = 32.03 | seconds power is 4 | number of threads is 6 | block size is 64,,,
elapsed time = 32.55 | seconds power is 5 | number of threads is 6 | block size is 64,,,
elapsed time = 33.04 | seconds power is 6 | number of threads is 6 | block size is 64,,,
elapsed time = 33.54 | seconds power is 7 | number of threads is 6 | block size is 64,,,
elapsed time = 34.05 | seconds power is 8 | number of threads is 6 | block size is 64,,,
elapsed time = 34.55 | seconds power is 9 | number of threads is 6 | block size is 64,,,
elapsed time = 35.05 | seconds power is 10 | number of threads is 6 | block size is 64,,,
elapsed time = 35.57 | seconds power is 11 | number of threads is 6 | block size is 64,,,
elapsed time = 36.07 | seconds power is 12 | number of threads is 6 | block size is 64,,,
elapsed time = 36.57 | seconds power is 13 | number of threads is 6 | block size is 64,,,
elapsed time = 37.07 | seconds power is 14 | number of threads is 6 | block size is 64,,,
elapsed time = 37.57 | seconds power is 15 | number of threads is 6 | block size is 64,,,
elapsed time = 38.06 | seconds power is 16 | number of threads is 6 | block size is 64,,,
1024 6 thread done,,,
elapsed time = 0.48 | seconds power is 2 | number of threads is 8 | block size is 4,,,
elapsed time = 0.95 | seconds power is 3 | number of threads is 8 | block size is 4,,,
elapsed time = 1.42 | seconds power is 4 | number of threads is 8 | block size is 4,,,
elapsed time = 1.88 | seconds power is 5 | number of threads is 8 | block size is 4,,,
elapsed time = 2.35 | seconds power is 6 | number of threads is 8 | block size is 4,,,
elapsed time = 2.82 | seconds power is 7 | number of threads is 8 | block size is 4,,,
elapsed time = 3.29 | seconds power is 8 | number of threads is 8 | block size is 4,,,
elapsed time = 3.76 | seconds power is 9 | number of threads is 8 | block size is 4,,,
elapsed time = 4.22 | seconds power is 10 | number of threads is 8 | block size is 4,,,
elapsed time = 4.69 | seconds power is 11 | number of threads is 8 | block size is 4,,,
elapsed time = 5.16 | seconds power is 12 | number of threads is 8 | block size is 4,,,
elapsed time = 5.64 | seconds power is 13 | number of threads is 8 | block size is 4,,,
elapsed time = 6.10 | seconds power is 14 | number of threads is 8 | block size is 4,,,
elapsed time = 6.57 | seconds power is 15 | number of threads is 8 | block size is 4,,,
elapsed time = 7.04 | seconds power is 16 | number of threads is 8 | block size is 4,,,
elapsed time = 7.45 | seconds power is 2 | number of threads is 8 | block size is 8,,,
elapsed time = 7.87 | seconds power is 3 | number of threads is 8 | block size is 8,,,
elapsed time = 8.28 | seconds power is 4 | number of threads is 8 | block size is 8,,,
elapsed time = 8.69 | seconds power is 5 | number of threads is 8 | block size is 8,,,
elapsed time = 9.10 | seconds power is 6 | number of threads is 8 | block size is 8,,,
elapsed time = 9.52 | seconds power is 7 | number of threads is 8 | block size is 8,,,
elapsed time = 9.93 | seconds power is 8 | number of threads is 8 | block size is 8,,,
elapsed time = 10.34 | seconds power is 9 | number of threads is 8 | block size is 8,,,
elapsed time = 10.76 | seconds power is 10 | number of threads is 8 | block size is 8,,,
elapsed time = 11.17 | seconds power is 11 | number of threads is 8 | block size is 8,,,
elapsed time = 11.58 | seconds power is 12 | number of threads is 8 | block size is 8,,,
elapsed time = 12.00 | seconds power is 13 | number of threads is 8 | block size is 8,,,
elapsed time = 12.41 | seconds power is 14 | number of threads is 8 | block size is 8,,,
elapsed time = 12.82 | seconds power is 15 | number of threads is 8 | block size is 8,,,
elapsed time = 13.24 | seconds power is 16 | number of threads is 8 | block size is 8,,,
elapsed time = 13.63 | seconds power is 2 | number of threads is 8 | block size is 16,,,
elapsed time = 14.02 | seconds power is 3 | number of threads is 8 | block size is 16,,,
elapsed time = 14.41 | seconds power is 4 | number of threads is 8 | block size is 16,,,
elapsed time = 14.80 | seconds power is 5 | number of threads is 8 | block size is 16,,,
elapsed time = 15.19 | seconds power is 6 | number of threads is 8 | block size is 16,,,
elapsed time = 15.58 | seconds power is 7 | number of threads is 8 | block size is 16,,,
elapsed time = 15.98 | seconds power is 8 | number of threads is 8 | block size is 16,,,
elapsed time = 16.37 | seconds power is 9 | number of threads is 8 | block size is 16,,,
elapsed time = 16.76 | seconds power is 10 | number of threads is 8 | block size is 16,,,
elapsed time = 17.15 | seconds power is 11 | number of threads is 8 | block size is 16,,,
elapsed time = 17.54 | seconds power is 12 | number of threads is 8 | block size is 16,,,
elapsed time = 17.93 | seconds power is 13 | number of threads is 8 | block size is 16,,,
elapsed time = 18.32 | seconds power is 14 | number of threads is 8 | block size is 16,,,
elapsed time = 18.72 | seconds power is 15 | number of threads is 8 | block size is 16,,,
elapsed time = 19.11 | seconds power is 16 | number of threads is 8 | block size is 16,,,
elapsed time = 19.50 | seconds power is 2 | number of threads is 8 | block size is 32,,,
elapsed time = 19.89 | seconds power is 3 | number of threads is 8 | block size is 32,,,
elapsed time = 20.27 | seconds power is 4 | number of threads is 8 | block size is 32,,,
elapsed time = 20.66 | seconds power is 5 | number of threads is 8 | block size is 32,,,
elapsed time = 21.05 | seconds power is 6 | number of threads is 8 | block size is 32,,,
elapsed time = 21.44 | seconds power is 7 | number of threads is 8 | block size is 32,,,
elapsed time = 21.83 | seconds power is 8 | number of threads is 8 | block size is 32,,,
elapsed time = 22.22 | seconds power is 9 | number of threads is 8 | block size is 32,,,
elapsed time = 22.61 | seconds power is 10 | number of threads is 8 | block size is 32,,,
elapsed time = 23.00 | seconds power is 11 | number of threads is 8 | block size is 32,,,
elapsed time = 23.39 | seconds power is 12 | number of threads is 8 | block size is 32,,,
elapsed time = 23.77 | seconds power is 13 | number of threads is 8 | block size is 32,,,
elapsed time = 24.16 | seconds power is 14 | number of threads is 8 | block size is 32,,,
elapsed time = 24.55 | seconds power is 15 | number of threads is 8 | block size is 32,,,
elapsed time = 24.94 | seconds power is 16 | number of threads is 8 | block size is 32,,,
elapsed time = 25.33 | seconds power is 2 | number of threads is 8 | block size is 64,,,
elapsed time = 25.71 | seconds power is 3 | number of threads is 8 | block size is 64,,,
elapsed time = 26.10 | seconds power is 4 | number of threads is 8 | block size is 64,,,
elapsed time = 26.48 | seconds power is 5 | number of threads is 8 | block size is 64,,,
elapsed time = 26.87 | seconds power is 6 | number of threads is 8 | block size is 64,,,
elapsed time = 27.26 | seconds power is 7 | number of threads is 8 | block size is 64,,,
elapsed time = 27.64 | seconds power is 8 | number of threads is 8 | block size is 64,,,
elapsed time = 28.03 | seconds power is 9 | number of threads is 8 | block size is 64,,,
elapsed time = 28.41 | seconds power is 10 | number of threads is 8 | block size is 64,,,
elapsed time = 28.80 | seconds power is 11 | number of threads is 8 | block size is 64,,,
elapsed time = 29.18 | seconds power is 12 | number of threads is 8 | block size is 64,,,
elapsed time = 29.57 | seconds power is 13 | number of threads is 8 | block size is 64,,,
elapsed time = 29.95 | seconds power is 14 | number of threads is 8 | block size is 64,,,
elapsed time = 30.34 | seconds power is 15 | number of threads is 8 | block size is 64,,,
elapsed time = 30.72 | seconds power is 16 | number of threads is 8 | block size is 64,,,
1024 8 thread done,,,
elapsed time = 0.51 | seconds power is 2 | number of threads is 10 | block size is 4,,,
elapsed time = 0.99 | seconds power is 3 | number of threads is 10 | block size is 4,,,
elapsed time = 1.48 | seconds power is 4 | number of threads is 10 | block size is 4,,,
elapsed time = 1.97 | seconds power is 5 | number of threads is 10 | block size is 4,,,
elapsed time = 2.46 | seconds power is 6 | number of threads is 10 | block size is 4,,,
elapsed time = 2.94 | seconds power is 7 | number of threads is 10 | block size is 4,,,
elapsed time = 3.43 | seconds power is 8 | number of threads is 10 | block size is 4,,,
elapsed time = 3.91 | seconds power is 9 | number of threads is 10 | block size is 4,,,
elapsed time = 4.42 | seconds power is 10 | number of threads is 10 | block size is 4,,,
elapsed time = 4.92 | seconds power is 11 | number of threads is 10 | block size is 4,,,
elapsed time = 5.41 | seconds power is 12 | number of threads is 10 | block size is 4,,,
elapsed time = 5.90 | seconds power is 13 | number of threads is 10 | block size is 4,,,
elapsed time = 6.38 | seconds power is 14 | number of threads is 10 | block size is 4,,,
elapsed time = 6.90 | seconds power is 15 | number of threads is 10 | block size is 4,,,
elapsed time = 7.38 | seconds power is 16 | number of threads is 10 | block size is 4,,,
elapsed time = 7.81 | seconds power is 2 | number of threads is 10 | block size is 8,,,
elapsed time = 8.24 | seconds power is 3 | number of threads is 10 | block size is 8,,,
elapsed time = 8.68 | seconds power is 4 | number of threads is 10 | block size is 8,,,
elapsed time = 9.10 | seconds power is 5 | number of threads is 10 | block size is 8,,,
elapsed time = 9.53 | seconds power is 6 | number of threads is 10 | block size is 8,,,
elapsed time = 9.96 | seconds power is 7 | number of threads is 10 | block size is 8,,,
elapsed time = 10.40 | seconds power is 8 | number of threads is 10 | block size is 8,,,
elapsed time = 10.83 | seconds power is 9 | number of threads is 10 | block size is 8,,,
elapsed time = 11.25 | seconds power is 10 | number of threads is 10 | block size is 8,,,
elapsed time = 11.68 | seconds power is 11 | number of threads is 10 | block size is 8,,,
elapsed time = 12.12 | seconds power is 12 | number of threads is 10 | block size is 8,,,
elapsed time = 12.56 | seconds power is 13 | number of threads is 10 | block size is 8,,,
elapsed time = 12.99 | seconds power is 14 | number of threads is 10 | block size is 8,,,
elapsed time = 13.42 | seconds power is 15 | number of threads is 10 | block size is 8,,,
elapsed time = 13.85 | seconds power is 16 | number of threads is 10 | block size is 8,,,
elapsed time = 14.27 | seconds power is 2 | number of threads is 10 | block size is 16,,,
elapsed time = 14.69 | seconds power is 3 | number of threads is 10 | block size is 16,,,
elapsed time = 15.12 | seconds power is 4 | number of threads is 10 | block size is 16,,,
elapsed time = 15.55 | seconds power is 5 | number of threads is 10 | block size is 16,,,
elapsed time = 15.97 | seconds power is 6 | number of threads is 10 | block size is 16,,,
elapsed time = 16.40 | seconds power is 7 | number of threads is 10 | block size is 16,,,
elapsed time = 16.82 | seconds power is 8 | number of threads is 10 | block size is 16,,,
elapsed time = 17.24 | seconds power is 9 | number of threads is 10 | block size is 16,,,
elapsed time = 17.62 | seconds power is 10 | number of threads is 10 | block size is 16,,,
elapsed time = 18.05 | seconds power is 11 | number of threads is 10 | block size is 16,,,
elapsed time = 18.44 | seconds power is 12 | number of threads is 10 | block size is 16,,,
elapsed time = 18.92 | seconds power is 13 | number of threads is 10 | block size is 16,,,
elapsed time = 19.33 | seconds power is 14 | number of threads is 10 | block size is 16,,,
elapsed time = 19.75 | seconds power is 15 | number of threads is 10 | block size is 16,,,
elapsed time = 20.20 | seconds power is 16 | number of threads is 10 | block size is 16,,,
elapsed time = 20.67 | seconds power is 2 | number of threads is 10 | block size is 32,,,
elapsed time = 21.10 | seconds power is 3 | number of threads is 10 | block size is 32,,,
elapsed time = 21.49 | seconds power is 4 | number of threads is 10 | block size is 32,,,
elapsed time = 21.94 | seconds power is 5 | number of threads is 10 | block size is 32,,,
elapsed time = 22.39 | seconds power is 6 | number of threads is 10 | block size is 32,,,
elapsed time = 22.84 | seconds power is 7 | number of threads is 10 | block size is 32,,,
elapsed time = 23.31 | seconds power is 8 | number of threads is 10 | block size is 32,,,
elapsed time = 23.78 | seconds power is 9 | number of threads is 10 | block size is 32,,,
elapsed time = 24.15 | seconds power is 10 | number of threads is 10 | block size is 32,,,
elapsed time = 24.62 | seconds power is 11 | number of threads is 10 | block size is 32,,,
elapsed time = 25.07 | seconds power is 12 | number of threads is 10 | block size is 32,,,
elapsed time = 25.52 | seconds power is 13 | number of threads is 10 | block size is 32,,,
elapsed time = 25.96 | seconds power is 14 | number of threads is 10 | block size is 32,,,
elapsed time = 26.43 | seconds power is 15 | number of threads is 10 | block size is 32,,,
elapsed time = 26.90 | seconds power is 16 | number of threads is 10 | block size is 32,,,
elapsed time = 27.32 | seconds power is 2 | number of threads is 10 | block size is 64,,,
elapsed time = 27.74 | seconds power is 3 | number of threads is 10 | block size is 64,,,
elapsed time = 28.18 | seconds power is 4 | number of threads is 10 | block size is 64,,,
elapsed time = 28.62 | seconds power is 5 | number of threads is 10 | block size is 64,,,
elapsed time = 29.05 | seconds power is 6 | number of threads is 10 | block size is 64,,,
elapsed time = 29.47 | seconds power is 7 | number of threads is 10 | block size is 64,,,
elapsed time = 29.91 | seconds power is 8 | number of threads is 10 | block size is 64,,,
elapsed time = 30.33 | seconds power is 9 | number of threads is 10 | block size is 64,,,
elapsed time = 30.77 | seconds power is 10 | number of threads is 10 | block size is 64,,,
elapsed time = 31.20 | seconds power is 11 | number of threads is 10 | block size is 64,,,
elapsed time = 31.64 | seconds power is 12 | number of threads is 10 | block size is 64,,,
elapsed time = 32.07 | seconds power is 13 | number of threads is 10 | block size is 64,,,
elapsed time = 32.50 | seconds power is 14 | number of threads is 10 | block size is 64,,,
elapsed time = 32.93 | seconds power is 15 | number of threads is 10 | block size is 64,,,
elapsed time = 33.35 | seconds power is 16 | number of threads is 10 | block size is 64,,,
1024 10 thread done,,,
elapsed time = 0.46 | seconds power is 2 | number of threads is 12 | block size is 4,,,
elapsed time = 0.89 | seconds power is 3 | number of threads is 12 | block size is 4,,,
elapsed time = 1.32 | seconds power is 4 | number of threads is 12 | block size is 4,,,
elapsed time = 1.78 | seconds power is 5 | number of threads is 12 | block size is 4,,,
elapsed time = 2.23 | seconds power is 6 | number of threads is 12 | block size is 4,,,
elapsed time = 2.68 | seconds power is 7 | number of threads is 12 | block size is 4,,,
elapsed time = 3.11 | seconds power is 8 | number of threads is 12 | block size is 4,,,
elapsed time = 3.55 | seconds power is 9 | number of threads is 12 | block size is 4,,,
elapsed time = 3.98 | seconds power is 10 | number of threads is 12 | block size is 4,,,
elapsed time = 4.42 | seconds power is 11 | number of threads is 12 | block size is 4,,,
elapsed time = 4.87 | seconds power is 12 | number of threads is 12 | block size is 4,,,
elapsed time = 5.32 | seconds power is 13 | number of threads is 12 | block size is 4,,,
elapsed time = 5.78 | seconds power is 14 | number of threads is 12 | block size is 4,,,
elapsed time = 6.22 | seconds power is 15 | number of threads is 12 | block size is 4,,,
elapsed time = 6.66 | seconds power is 16 | number of threads is 12 | block size is 4,,,
elapsed time = 7.06 | seconds power is 2 | number of threads is 12 | block size is 8,,,
elapsed time = 7.46 | seconds power is 3 | number of threads is 12 | block size is 8,,,
elapsed time = 7.85 | seconds power is 4 | number of threads is 12 | block size is 8,,,
elapsed time = 8.24 | seconds power is 5 | number of threads is 12 | block size is 8,,,
elapsed time = 8.63 | seconds power is 6 | number of threads is 12 | block size is 8,,,
elapsed time = 9.02 | seconds power is 7 | number of threads is 12 | block size is 8,,,
elapsed time = 9.41 | seconds power is 8 | number of threads is 12 | block size is 8,,,
elapsed time = 9.83 | seconds power is 9 | number of threads is 12 | block size is 8,,,
elapsed time = 10.20 | seconds power is 10 | number of threads is 12 | block size is 8,,,
elapsed time = 10.61 | seconds power is 11 | number of threads is 12 | block size is 8,,,
elapsed time = 11.01 | seconds power is 12 | number of threads is 12 | block size is 8,,,
elapsed time = 11.44 | seconds power is 13 | number of threads is 12 | block size is 8,,,
elapsed time = 11.81 | seconds power is 14 | number of threads is 12 | block size is 8,,,
elapsed time = 12.22 | seconds power is 15 | number of threads is 12 | block size is 8,,,
elapsed time = 12.61 | seconds power is 16 | number of threads is 12 | block size is 8,,,
elapsed time = 13.00 | seconds power is 2 | number of threads is 12 | block size is 16,,,
elapsed time = 13.40 | seconds power is 3 | number of threads is 12 | block size is 16,,,
elapsed time = 13.77 | seconds power is 4 | number of threads is 12 | block size is 16,,,
elapsed time = 14.18 | seconds power is 5 | number of threads is 12 | block size is 16,,,
elapsed time = 14.55 | seconds power is 6 | number of threads is 12 | block size is 16,,,
elapsed time = 14.93 | seconds power is 7 | number of threads is 12 | block size is 16,,,
elapsed time = 15.28 | seconds power is 8 | number of threads is 12 | block size is 16,,,
elapsed time = 15.66 | seconds power is 9 | number of threads is 12 | block size is 16,,,
elapsed time = 16.04 | seconds power is 10 | number of threads is 12 | block size is 16,,,
elapsed time = 16.45 | seconds power is 11 | number of threads is 12 | block size is 16,,,
elapsed time = 16.85 | seconds power is 12 | number of threads is 12 | block size is 16,,,
elapsed time = 17.24 | seconds power is 13 | number of threads is 12 | block size is 16,,,
elapsed time = 17.61 | seconds power is 14 | number of threads is 12 | block size is 16,,,
elapsed time = 18.02 | seconds power is 15 | number of threads is 12 | block size is 16,,,
elapsed time = 18.39 | seconds power is 16 | number of threads is 12 | block size is 16,,,
elapsed time = 18.78 | seconds power is 2 | number of threads is 12 | block size is 32,,,
elapsed time = 19.15 | seconds power is 3 | number of threads is 12 | block size is 32,,,
elapsed time = 19.56 | seconds power is 4 | number of threads is 12 | block size is 32,,,
elapsed time = 19.94 | seconds power is 5 | number of threads is 12 | block size is 32,,,
elapsed time = 20.32 | seconds power is 6 | number of threads is 12 | block size is 32,,,
elapsed time = 20.70 | seconds power is 7 | number of threads is 12 | block size is 32,,,
elapsed time = 21.09 | seconds power is 8 | number of threads is 12 | block size is 32,,,
elapsed time = 21.47 | seconds power is 9 | number of threads is 12 | block size is 32,,,
elapsed time = 21.83 | seconds power is 10 | number of threads is 12 | block size is 32,,,
elapsed time = 22.23 | seconds power is 11 | number of threads is 12 | block size is 32,,,
elapsed time = 22.61 | seconds power is 12 | number of threads is 12 | block size is 32,,,
elapsed time = 22.98 | seconds power is 13 | number of threads is 12 | block size is 32,,,
elapsed time = 23.37 | seconds power is 14 | number of threads is 12 | block size is 32,,,
elapsed time = 23.75 | seconds power is 15 | number of threads is 12 | block size is 32,,,
elapsed time = 24.13 | seconds power is 16 | number of threads is 12 | block size is 32,,,
elapsed time = 24.54 | seconds power is 2 | number of threads is 12 | block size is 64,,,
elapsed time = 24.97 | seconds power is 3 | number of threads is 12 | block size is 64,,,
elapsed time = 25.39 | seconds power is 4 | number of threads is 12 | block size is 64,,,
elapsed time = 25.77 | seconds power is 5 | number of threads is 12 | block size is 64,,,
elapsed time = 26.15 | seconds power is 6 | number of threads is 12 | block size is 64,,,
elapsed time = 26.53 | seconds power is 7 | number of threads is 12 | block size is 64,,,
elapsed time = 26.91 | seconds power is 8 | number of threads is 12 | block size is 64,,,
elapsed time = 27.33 | seconds power is 9 | number of threads is 12 | block size is 64,,,
elapsed time = 27.76 | seconds power is 10 | number of threads is 12 | block size is 64,,,
elapsed time = 28.19 | seconds power is 11 | number of threads is 12 | block size is 64,,,
elapsed time = 28.62 | seconds power is 12 | number of threads is 12 | block size is 64,,,
