1024x1024 bmm transpose 5,,,
elapsed time,power,no of threads,
29.07,7,2, block size is 8
30.33,8,2, block size is 8
31.58,9,2, block size is 8
32.84,10,2, block size is 8
34.1,11,2, block size is 8
35.36,12,2, block size is 8
36.62,13,2, block size is 8
37.88,14,2, block size is 8
39.14,15,2, block size is 8
40.4,16,2, block size is 8
41.58,2,2, block size is 16
42.77,3,2, block size is 16
43.96,4,2, block size is 16
45.15,5,2, block size is 16
46.34,6,2, block size is 16
47.52,7,2, block size is 16
48.71,8,2, block size is 16
49.9,9,2, block size is 16
51.09,10,2, block size is 16
52.27,11,2, block size is 16
53.46,12,2, block size is 16
54.65,13,2, block size is 16
55.83,14,2, block size is 16
57.02,15,2, block size is 16
58.21,16,2, block size is 16
59.41,2,2, block size is 32
60.6,3,2, block size is 32
61.8,4,2, block size is 32
62.99,5,2, block size is 32
64.19,6,2, block size is 32
65.39,7,2, block size is 32
66.58,8,2, block size is 32
67.78,9,2, block size is 32
68.98,10,2, block size is 32
70.17,11,2, block size is 32
71.36,12,2, block size is 32
72.56,13,2, block size is 32
73.76,14,2, block size is 32
74.95,15,2, block size is 32
76.15,16,2, block size is 32
77.33,2,2, block size is 64
78.52,3,2, block size is 64
79.71,4,2, block size is 64
80.9,5,2, block size is 64
82.08,6,2, block size is 64
83.27,7,2, block size is 64
84.45,8,2, block size is 64
85.65,9,2, block size is 64
elapsed time = 86.83 | seconds power is 10 | number of threads is 2 | block size is 64,,,
elapsed time = 88.02 | seconds power is 11 | number of threads is 2 | block size is 64,,,
elapsed time = 89.20 | seconds power is 12 | number of threads is 2 | block size is 64,,,
elapsed time = 90.39 | seconds power is 13 | number of threads is 2 | block size is 64,,,
elapsed time = 91.58 | seconds power is 14 | number of threads is 2 | block size is 64,,,
elapsed time = 92.76 | seconds power is 15 | number of threads is 2 | block size is 64,,,
elapsed time = 93.95 | seconds power is 16 | number of threads is 2 | block size is 64,,,
1024 2 thread done,,,
elapsed time = 0.77 | seconds power is 2 | number of threads is 4 | block size is 4,,,
elapsed time = 1.50 | seconds power is 3 | number of threads is 4 | block size is 4,,,
elapsed time = 2.24 | seconds power is 4 | number of threads is 4 | block size is 4,,,
elapsed time = 2.97 | seconds power is 5 | number of threads is 4 | block size is 4,,,
elapsed time = 3.70 | seconds power is 6 | number of threads is 4 | block size is 4,,,
elapsed time = 4.44 | seconds power is 7 | number of threads is 4 | block size is 4,,,
elapsed time = 5.18 | seconds power is 8 | number of threads is 4 | block size is 4,,,
elapsed time = 5.91 | seconds power is 9 | number of threads is 4 | block size is 4,,,
elapsed time = 6.64 | seconds power is 10 | number of threads is 4 | block size is 4,,,
elapsed time = 7.37 | seconds power is 11 | number of threads is 4 | block size is 4,,,
elapsed time = 8.09 | seconds power is 12 | number of threads is 4 | block size is 4,,,
elapsed time = 8.82 | seconds power is 13 | number of threads is 4 | block size is 4,,,
elapsed time = 9.54 | seconds power is 14 | number of threads is 4 | block size is 4,,,
elapsed time = 10.26 | seconds power is 15 | number of threads is 4 | block size is 4,,,
elapsed time = 10.99 | seconds power is 16 | number of threads is 4 | block size is 4,,,
elapsed time = 11.63 | seconds power is 2 | number of threads is 4 | block size is 8,,,
elapsed time = 12.27 | seconds power is 3 | number of threads is 4 | block size is 8,,,
elapsed time = 12.92 | seconds power is 4 | number of threads is 4 | block size is 8,,,
elapsed time = 13.56 | seconds power is 5 | number of threads is 4 | block size is 8,,,
elapsed time = 14.21 | seconds power is 6 | number of threads is 4 | block size is 8,,,
elapsed time = 14.85 | seconds power is 7 | number of threads is 4 | block size is 8,,,
elapsed time = 15.49 | seconds power is 8 | number of threads is 4 | block size is 8,,,
elapsed time = 16.14 | seconds power is 9 | number of threads is 4 | block size is 8,,,
elapsed time = 16.78 | seconds power is 10 | number of threads is 4 | block size is 8,,,
elapsed time = 17.43 | seconds power is 11 | number of threads is 4 | block size is 8,,,
elapsed time = 18.07 | seconds power is 12 | number of threads is 4 | block size is 8,,,
elapsed time = 18.71 | seconds power is 13 | number of threads is 4 | block size is 8,,,
elapsed time = 19.36 | seconds power is 14 | number of threads is 4 | block size is 8,,,
elapsed time = 20.00 | seconds power is 15 | number of threads is 4 | block size is 8,,,
elapsed time = 20.64 | seconds power is 16 | number of threads is 4 | block size is 8,,,
elapsed time = 21.25 | seconds power is 2 | number of threads is 4 | block size is 16,,,
elapsed time = 21.86 | seconds power is 3 | number of threads is 4 | block size is 16,,,
elapsed time = 22.47 | seconds power is 4 | number of threads is 4 | block size is 16,,,
elapsed time = 23.18 | seconds power is 5 | number of threads is 4 | block size is 16,,,
elapsed time = 23.83 | seconds power is 6 | number of threads is 4 | block size is 16,,,
elapsed time = 24.47 | seconds power is 7 | number of threads is 4 | block size is 16,,,
elapsed time = 25.12 | seconds power is 8 | number of threads is 4 | block size is 16,,,
elapsed time = 25.76 | seconds power is 9 | number of threads is 4 | block size is 16,,,
elapsed time = 26.41 | seconds power is 10 | number of threads is 4 | block size is 16,,,
elapsed time = 27.05 | seconds power is 11 | number of threads is 4 | block size is 16,,,
elapsed time = 27.69 | seconds power is 12 | number of threads is 4 | block size is 16,,,
elapsed time = 28.34 | seconds power is 13 | number of threads is 4 | block size is 16,,,
elapsed time = 28.99 | seconds power is 14 | number of threads is 4 | block size is 16,,,
elapsed time = 29.64 | seconds power is 15 | number of threads is 4 | block size is 16,,,
elapsed time = 30.28 | seconds power is 16 | number of threads is 4 | block size is 16,,,
elapsed time = 30.92 | seconds power is 2 | number of threads is 4 | block size is 32,,,
elapsed time = 31.55 | seconds power is 3 | number of threads is 4 | block size is 32,,,
elapsed time = 32.18 | seconds power is 4 | number of threads is 4 | block size is 32,,,
elapsed time = 32.82 | seconds power is 5 | number of threads is 4 | block size is 32,,,
elapsed time = 33.45 | seconds power is 6 | number of threads is 4 | block size is 32,,,
elapsed time = 34.09 | seconds power is 7 | number of threads is 4 | block size is 32,,,
elapsed time = 34.73 | seconds power is 8 | number of threads is 4 | block size is 32,,,
elapsed time = 35.37 | seconds power is 9 | number of threads is 4 | block size is 32,,,
elapsed time = 36.00 | seconds power is 10 | number of threads is 4 | block size is 32,,,
elapsed time = 36.64 | seconds power is 11 | number of threads is 4 | block size is 32,,,
elapsed time = 37.27 | seconds power is 12 | number of threads is 4 | block size is 32,,,
elapsed time = 37.91 | seconds power is 13 | number of threads is 4 | block size is 32,,,
elapsed time = 38.54 | seconds power is 14 | number of threads is 4 | block size is 32,,,
elapsed time = 39.17 | seconds power is 15 | number of threads is 4 | block size is 32,,,
elapsed time = 39.81 | seconds power is 16 | number of threads is 4 | block size is 32,,,
elapsed time = 40.44 | seconds power is 2 | number of threads is 4 | block size is 64,,,
elapsed time = 41.07 | seconds power is 3 | number of threads is 4 | block size is 64,,,
elapsed time = 41.70 | seconds power is 4 | number of threads is 4 | block size is 64,,,
elapsed time = 42.33 | seconds power is 5 | number of threads is 4 | block size is 64,,,
elapsed time = 42.96 | seconds power is 6 | number of threads is 4 | block size is 64,,,
elapsed time = 43.59 | seconds power is 7 | number of threads is 4 | block size is 64,,,
elapsed time = 44.22 | seconds power is 8 | number of threads is 4 | block size is 64,,,
elapsed time = 44.85 | seconds power is 9 | number of threads is 4 | block size is 64,,,
elapsed time = 45.48 | seconds power is 10 | number of threads is 4 | block size is 64,,,
elapsed time = 46.11 | seconds power is 11 | number of threads is 4 | block size is 64,,,
elapsed time = 46.74 | seconds power is 12 | number of threads is 4 | block size is 64,,,
elapsed time = 47.37 | seconds power is 13 | number of threads is 4 | block size is 64,,,
elapsed time = 48.00 | seconds power is 14 | number of threads is 4 | block size is 64,,,
elapsed time = 48.63 | seconds power is 15 | number of threads is 4 | block size is 64,,,
elapsed time = 49.26 | seconds power is 16 | number of threads is 4 | block size is 64,,,
1024 4 thread done,,,
elapsed time = 0.60 | seconds power is 2 | number of threads is 6 | block size is 4,,,
elapsed time = 1.19 | seconds power is 3 | number of threads is 6 | block size is 4,,,
elapsed time = 1.78 | seconds power is 4 | number of threads is 6 | block size is 4,,,
elapsed time = 2.37 | seconds power is 5 | number of threads is 6 | block size is 4,,,
elapsed time = 2.95 | seconds power is 6 | number of threads is 6 | block size is 4,,,
elapsed time = 3.53 | seconds power is 7 | number of threads is 6 | block size is 4,,,
elapsed time = 4.11 | seconds power is 8 | number of threads is 6 | block size is 4,,,
elapsed time = 4.68 | seconds power is 9 | number of threads is 6 | block size is 4,,,
elapsed time = 5.26 | seconds power is 10 | number of threads is 6 | block size is 4,,,
elapsed time = 5.84 | seconds power is 11 | number of threads is 6 | block size is 4,,,
elapsed time = 6.42 | seconds power is 12 | number of threads is 6 | block size is 4,,,
elapsed time = 7.00 | seconds power is 13 | number of threads is 6 | block size is 4,,,
elapsed time = 7.58 | seconds power is 14 | number of threads is 6 | block size is 4,,,
elapsed time = 8.15 | seconds power is 15 | number of threads is 6 | block size is 4,,,
elapsed time = 8.73 | seconds power is 16 | number of threads is 6 | block size is 4,,,
elapsed time = 9.25 | seconds power is 2 | number of threads is 6 | block size is 8,,,
elapsed time = 9.77 | seconds power is 3 | number of threads is 6 | block size is 8,,,
elapsed time = 10.30 | seconds power is 4 | number of threads is 6 | block size is 8,,,
elapsed time = 10.82 | seconds power is 5 | number of threads is 6 | block size is 8,,,
elapsed time = 11.35 | seconds power is 6 | number of threads is 6 | block size is 8,,,
elapsed time = 11.87 | seconds power is 7 | number of threads is 6 | block size is 8,,,
elapsed time = 12.39 | seconds power is 8 | number of threads is 6 | block size is 8,,,
elapsed time = 12.91 | seconds power is 9 | number of threads is 6 | block size is 8,,,
elapsed time = 13.44 | seconds power is 10 | number of threads is 6 | block size is 8,,,
elapsed time = 13.96 | seconds power is 11 | number of threads is 6 | block size is 8,,,
elapsed time = 14.48 | seconds power is 12 | number of threads is 6 | block size is 8,,,
elapsed time = 15.00 | seconds power is 13 | number of threads is 6 | block size is 8,,,
elapsed time = 15.52 | seconds power is 14 | number of threads is 6 | block size is 8,,,
elapsed time = 16.05 | seconds power is 15 | number of threads is 6 | block size is 8,,,
elapsed time = 16.57 | seconds power is 16 | number of threads is 6 | block size is 8,,,
elapsed time = 17.06 | seconds power is 2 | number of threads is 6 | block size is 16,,,
elapsed time = 17.56 | seconds power is 3 | number of threads is 6 | block size is 16,,,
elapsed time = 18.05 | seconds power is 4 | number of threads is 6 | block size is 16,,,
elapsed time = 18.55 | seconds power is 5 | number of threads is 6 | block size is 16,,,
elapsed time = 19.04 | seconds power is 6 | number of threads is 6 | block size is 16,,,
elapsed time = 19.54 | seconds power is 7 | number of threads is 6 | block size is 16,,,
elapsed time = 20.03 | seconds power is 8 | number of threads is 6 | block size is 16,,,
elapsed time = 20.53 | seconds power is 9 | number of threads is 6 | block size is 16,,,
elapsed time = 21.02 | seconds power is 10 | number of threads is 6 | block size is 16,,,
elapsed time = 21.52 | seconds power is 11 | number of threads is 6 | block size is 16,,,
elapsed time = 22.01 | seconds power is 12 | number of threads is 6 | block size is 16,,,
elapsed time = 22.51 | seconds power is 13 | number of threads is 6 | block size is 16,,,
elapsed time = 23.00 | seconds power is 14 | number of threads is 6 | block size is 16,,,
elapsed time = 23.50 | seconds power is 15 | number of threads is 6 | block size is 16,,,
elapsed time = 23.99 | seconds power is 16 | number of threads is 6 | block size is 16,,,
elapsed time = 24.52 | seconds power is 2 | number of threads is 6 | block size is 32,,,
elapsed time = 25.04 | seconds power is 3 | number of threads is 6 | block size is 32,,,
elapsed time = 25.57 | seconds power is 4 | number of threads is 6 | block size is 32,,,
elapsed time = 26.09 | seconds power is 5 | number of threads is 6 | block size is 32,,,
elapsed time = 26.62 | seconds power is 6 | number of threads is 6 | block size is 32,,,
elapsed time = 27.15 | seconds power is 7 | number of threads is 6 | block size is 32,,,
elapsed time = 27.68 | seconds power is 8 | number of threads is 6 | block size is 32,,,
elapsed time = 28.20 | seconds power is 9 | number of threads is 6 | block size is 32,,,
elapsed time = 28.72 | seconds power is 10 | number of threads is 6 | block size is 32,,,
elapsed time = 29.24 | seconds power is 11 | number of threads is 6 | block size is 32,,,
elapsed time = 29.77 | seconds power is 12 | number of threads is 6 | block size is 32,,,
elapsed time = 30.29 | seconds power is 13 | number of threads is 6 | block size is 32,,,
elapsed time = 30.81 | seconds power is 14 | number of threads is 6 | block size is 32,,,
elapsed time = 31.33 | seconds power is 15 | number of threads is 6 | block size is 32,,,
elapsed time = 31.85 | seconds power is 16 | number of threads is 6 | block size is 32,,,
elapsed time = 32.36 | seconds power is 2 | number of threads is 6 | block size is 64,,,
elapsed time = 32.88 | seconds power is 3 | number of threads is 6 | block size is 64,,,
elapsed time = 33.39 | seconds power is 4 | number of threads is 6 | block size is 64,,,
elapsed time = 33.91 | seconds power is 5 | number of threads is 6 | block size is 64,,,
elapsed time = 34.43 | seconds power is 6 | number of threads is 6 | block size is 64,,,
elapsed time = 34.94 | seconds power is 7 | number of threads is 6 | block size is 64,,,
elapsed time = 35.46 | seconds power is 8 | number of threads is 6 | block size is 64,,,
elapsed time = 35.97 | seconds power is 9 | number of threads is 6 | block size is 64,,,
elapsed time = 36.49 | seconds power is 10 | number of threads is 6 | block size is 64,,,
elapsed time = 37.01 | seconds power is 11 | number of threads is 6 | block size is 64,,,
elapsed time = 37.52 | seconds power is 12 | number of threads is 6 | block size is 64,,,
elapsed time = 38.04 | seconds power is 13 | number of threads is 6 | block size is 64,,,
elapsed time = 38.56 | seconds power is 14 | number of threads is 6 | block size is 64,,,
elapsed time = 39.07 | seconds power is 15 | number of threads is 6 | block size is 64,,,
elapsed time = 39.59 | seconds power is 16 | number of threads is 6 | block size is 64,,,
1024 6 thread done,,,
elapsed time = 0.49 | seconds power is 2 | number of threads is 8 | block size is 4,,,
elapsed time = 0.97 | seconds power is 3 | number of threads is 8 | block size is 4,,,
elapsed time = 1.44 | seconds power is 4 | number of threads is 8 | block size is 4,,,
elapsed time = 1.92 | seconds power is 5 | number of threads is 8 | block size is 4,,,
elapsed time = 2.40 | seconds power is 6 | number of threads is 8 | block size is 4,,,
elapsed time = 2.87 | seconds power is 7 | number of threads is 8 | block size is 4,,,
elapsed time = 3.35 | seconds power is 8 | number of threads is 8 | block size is 4,,,
elapsed time = 3.83 | seconds power is 9 | number of threads is 8 | block size is 4,,,
elapsed time = 4.33 | seconds power is 10 | number of threads is 8 | block size is 4,,,
elapsed time = 4.80 | seconds power is 11 | number of threads is 8 | block size is 4,,,
elapsed time = 5.28 | seconds power is 12 | number of threads is 8 | block size is 4,,,
elapsed time = 5.75 | seconds power is 13 | number of threads is 8 | block size is 4,,,
elapsed time = 6.22 | seconds power is 14 | number of threads is 8 | block size is 4,,,
elapsed time = 6.70 | seconds power is 15 | number of threads is 8 | block size is 4,,,
elapsed time = 7.17 | seconds power is 16 | number of threads is 8 | block size is 4,,,
elapsed time = 7.59 | seconds power is 2 | number of threads is 8 | block size is 8,,,
elapsed time = 8.01 | seconds power is 3 | number of threads is 8 | block size is 8,,,
elapsed time = 8.43 | seconds power is 4 | number of threads is 8 | block size is 8,,,
elapsed time = 8.85 | seconds power is 5 | number of threads is 8 | block size is 8,,,
elapsed time = 9.26 | seconds power is 6 | number of threads is 8 | block size is 8,,,
elapsed time = 9.68 | seconds power is 7 | number of threads is 8 | block size is 8,,,
elapsed time = 10.10 | seconds power is 8 | number of threads is 8 | block size is 8,,,
elapsed time = 10.52 | seconds power is 9 | number of threads is 8 | block size is 8,,,
elapsed time = 10.94 | seconds power is 10 | number of threads is 8 | block size is 8,,,
elapsed time = 11.36 | seconds power is 11 | number of threads is 8 | block size is 8,,,
elapsed time = 11.78 | seconds power is 12 | number of threads is 8 | block size is 8,,,
elapsed time = 12.19 | seconds power is 13 | number of threads is 8 | block size is 8,,,
elapsed time = 12.61 | seconds power is 14 | number of threads is 8 | block size is 8,,,
elapsed time = 13.03 | seconds power is 15 | number of threads is 8 | block size is 8,,,
elapsed time = 13.45 | seconds power is 16 | number of threads is 8 | block size is 8,,,
elapsed time = 13.84 | seconds power is 2 | number of threads is 8 | block size is 16,,,
elapsed time = 14.24 | seconds power is 3 | number of threads is 8 | block size is 16,,,
elapsed time = 14.63 | seconds power is 4 | number of threads is 8 | block size is 16,,,
elapsed time = 15.03 | seconds power is 5 | number of threads is 8 | block size is 16,,,
elapsed time = 15.42 | seconds power is 6 | number of threads is 8 | block size is 16,,,
elapsed time = 15.82 | seconds power is 7 | number of threads is 8 | block size is 16,,,
elapsed time = 16.21 | seconds power is 8 | number of threads is 8 | block size is 16,,,
elapsed time = 16.61 | seconds power is 9 | number of threads is 8 | block size is 16,,,
elapsed time = 17.01 | seconds power is 10 | number of threads is 8 | block size is 16,,,
elapsed time = 17.40 | seconds power is 11 | number of threads is 8 | block size is 16,,,
elapsed time = 17.80 | seconds power is 12 | number of threads is 8 | block size is 16,,,
elapsed time = 18.19 | seconds power is 13 | number of threads is 8 | block size is 16,,,
elapsed time = 18.59 | seconds power is 14 | number of threads is 8 | block size is 16,,,
elapsed time = 18.98 | seconds power is 15 | number of threads is 8 | block size is 16,,,
elapsed time = 19.38 | seconds power is 16 | number of threads is 8 | block size is 16,,,
elapsed time = 19.77 | seconds power is 2 | number of threads is 8 | block size is 32,,,
elapsed time = 20.17 | seconds power is 3 | number of threads is 8 | block size is 32,,,
elapsed time = 20.56 | seconds power is 4 | number of threads is 8 | block size is 32,,,
elapsed time = 20.96 | seconds power is 5 | number of threads is 8 | block size is 32,,,
elapsed time = 21.35 | seconds power is 6 | number of threads is 8 | block size is 32,,,
elapsed time = 21.75 | seconds power is 7 | number of threads is 8 | block size is 32,,,
elapsed time = 22.14 | seconds power is 8 | number of threads is 8 | block size is 32,,,
elapsed time = 22.54 | seconds power is 9 | number of threads is 8 | block size is 32,,,
elapsed time = 22.93 | seconds power is 10 | number of threads is 8 | block size is 32,,,
elapsed time = 23.33 | seconds power is 11 | number of threads is 8 | block size is 32,,,
elapsed time = 23.72 | seconds power is 12 | number of threads is 8 | block size is 32,,,
elapsed time = 24.12 | seconds power is 13 | number of threads is 8 | block size is 32,,,
elapsed time = 24.51 | seconds power is 14 | number of threads is 8 | block size is 32,,,
elapsed time = 24.91 | seconds power is 15 | number of threads is 8 | block size is 32,,,
elapsed time = 25.30 | seconds power is 16 | number of threads is 8 | block size is 32,,,
elapsed time = 25.69 | seconds power is 2 | number of threads is 8 | block size is 64,,,
elapsed time = 26.08 | seconds power is 3 | number of threads is 8 | block size is 64,,,
elapsed time = 26.47 | seconds power is 4 | number of threads is 8 | block size is 64,,,
elapsed time = 26.86 | seconds power is 5 | number of threads is 8 | block size is 64,,,
elapsed time = 27.25 | seconds power is 6 | number of threads is 8 | block size is 64,,,
elapsed time = 27.64 | seconds power is 7 | number of threads is 8 | block size is 64,,,
elapsed time = 28.04 | seconds power is 8 | number of threads is 8 | block size is 64,,,
elapsed time = 28.43 | seconds power is 9 | number of threads is 8 | block size is 64,,,
elapsed time = 28.82 | seconds power is 10 | number of threads is 8 | block size is 64,,,
elapsed time = 29.21 | seconds power is 11 | number of threads is 8 | block size is 64,,,
elapsed time = 29.60 | seconds power is 12 | number of threads is 8 | block size is 64,,,
elapsed time = 29.99 | seconds power is 13 | number of threads is 8 | block size is 64,,,
elapsed time = 30.38 | seconds power is 14 | number of threads is 8 | block size is 64,,,
elapsed time = 30.77 | seconds power is 15 | number of threads is 8 | block size is 64,,,
elapsed time = 31.16 | seconds power is 16 | number of threads is 8 | block size is 64,,,
1024 8 thread done,,,
elapsed time = 0.52 | seconds power is 2 | number of threads is 10 | block size is 4,,,
elapsed time = 1.01 | seconds power is 3 | number of threads is 10 | block size is 4,,,
elapsed time = 1.51 | seconds power is 4 | number of threads is 10 | block size is 4,,,
elapsed time = 2.00 | seconds power is 5 | number of threads is 10 | block size is 4,,,
elapsed time = 2.49 | seconds power is 6 | number of threads is 10 | block size is 4,,,
elapsed time = 2.98 | seconds power is 7 | number of threads is 10 | block size is 4,,,
elapsed time = 3.47 | seconds power is 8 | number of threads is 10 | block size is 4,,,
elapsed time = 3.98 | seconds power is 9 | number of threads is 10 | block size is 4,,,
elapsed time = 4.50 | seconds power is 10 | number of threads is 10 | block size is 4,,,
elapsed time = 4.99 | seconds power is 11 | number of threads is 10 | block size is 4,,,
elapsed time = 5.49 | seconds power is 12 | number of threads is 10 | block size is 4,,,
elapsed time = 5.98 | seconds power is 13 | number of threads is 10 | block size is 4,,,
elapsed time = 6.49 | seconds power is 14 | number of threads is 10 | block size is 4,,,
elapsed time = 7.03 | seconds power is 15 | number of threads is 10 | block size is 4,,,
elapsed time = 7.57 | seconds power is 16 | number of threads is 10 | block size is 4,,,
elapsed time = 7.97 | seconds power is 2 | number of threads is 10 | block size is 8,,,
elapsed time = 8.41 | seconds power is 3 | number of threads is 10 | block size is 8,,,
elapsed time = 8.87 | seconds power is 4 | number of threads is 10 | block size is 8,,,
elapsed time = 9.45 | seconds power is 5 | number of threads is 10 | block size is 8,,,
elapsed time = 9.89 | seconds power is 6 | number of threads is 10 | block size is 8,,,
elapsed time = 10.33 | seconds power is 7 | number of threads is 10 | block size is 8,,,
elapsed time = 10.77 | seconds power is 8 | number of threads is 10 | block size is 8,,,
elapsed time = 11.22 | seconds power is 9 | number of threads is 10 | block size is 8,,,
elapsed time = 11.67 | seconds power is 10 | number of threads is 10 | block size is 8,,,
elapsed time = 12.11 | seconds power is 11 | number of threads is 10 | block size is 8,,,
elapsed time = 12.56 | seconds power is 12 | number of threads is 10 | block size is 8,,,
elapsed time = 12.99 | seconds power is 13 | number of threads is 10 | block size is 8,,,
elapsed time = 13.44 | seconds power is 14 | number of threads is 10 | block size is 8,,,
elapsed time = 13.88 | seconds power is 15 | number of threads is 10 | block size is 8,,,
elapsed time = 14.40 | seconds power is 16 | number of threads is 10 | block size is 8,,,
elapsed time = 14.86 | seconds power is 2 | number of threads is 10 | block size is 16,,,
elapsed time = 15.31 | seconds power is 3 | number of threads is 10 | block size is 16,,,
elapsed time = 15.73 | seconds power is 4 | number of threads is 10 | block size is 16,,,
elapsed time = 16.12 | seconds power is 5 | number of threads is 10 | block size is 16,,,
elapsed time = 16.57 | seconds power is 6 | number of threads is 10 | block size is 16,,,
elapsed time = 17.01 | seconds power is 7 | number of threads is 10 | block size is 16,,,
elapsed time = 17.43 | seconds power is 8 | number of threads is 10 | block size is 16,,,
elapsed time = 17.83 | seconds power is 9 | number of threads is 10 | block size is 16,,,
elapsed time = 18.27 | seconds power is 10 | number of threads is 10 | block size is 16,,,
elapsed time = 18.66 | seconds power is 11 | number of threads is 10 | block size is 16,,,
elapsed time = 19.09 | seconds power is 12 | number of threads is 10 | block size is 16,,,
elapsed time = 19.52 | seconds power is 13 | number of threads is 10 | block size is 16,,,
elapsed time = 19.94 | seconds power is 14 | number of threads is 10 | block size is 16,,,
elapsed time = 20.36 | seconds power is 15 | number of threads is 10 | block size is 16,,,
elapsed time = 20.79 | seconds power is 16 | number of threads is 10 | block size is 16,,,
elapsed time = 21.24 | seconds power is 2 | number of threads is 10 | block size is 32,,,
elapsed time = 21.70 | seconds power is 3 | number of threads is 10 | block size is 32,,,
elapsed time = 22.14 | seconds power is 4 | number of threads is 10 | block size is 32,,,
elapsed time = 22.60 | seconds power is 5 | number of threads is 10 | block size is 32,,,
elapsed time = 23.05 | seconds power is 6 | number of threads is 10 | block size is 32,,,
elapsed time = 23.50 | seconds power is 7 | number of threads is 10 | block size is 32,,,
elapsed time = 23.94 | seconds power is 8 | number of threads is 10 | block size is 32,,,
elapsed time = 24.40 | seconds power is 9 | number of threads is 10 | block size is 32,,,
elapsed time = 24.87 | seconds power is 10 | number of threads is 10 | block size is 32,,,
elapsed time = 25.33 | seconds power is 11 | number of threads is 10 | block size is 32,,,
elapsed time = 25.78 | seconds power is 12 | number of threads is 10 | block size is 32,,,
elapsed time = 26.23 | seconds power is 13 | number of threads is 10 | block size is 32,,,
elapsed time = 26.72 | seconds power is 14 | number of threads is 10 | block size is 32,,,
elapsed time = 27.16 | seconds power is 15 | number of threads is 10 | block size is 32,,,
elapsed time = 27.62 | seconds power is 16 | number of threads is 10 | block size is 32,,,
elapsed time = 28.06 | seconds power is 2 | number of threads is 10 | block size is 64,,,
elapsed time = 28.50 | seconds power is 3 | number of threads is 10 | block size is 64,,,
elapsed time = 28.95 | seconds power is 4 | number of threads is 10 | block size is 64,,,
elapsed time = 29.38 | seconds power is 5 | number of threads is 10 | block size is 64,,,
elapsed time = 29.82 | seconds power is 6 | number of threads is 10 | block size is 64,,,
elapsed time = 30.29 | seconds power is 7 | number of threads is 10 | block size is 64,,,
elapsed time = 30.74 | seconds power is 8 | number of threads is 10 | block size is 64,,,
elapsed time = 31.17 | seconds power is 9 | number of threads is 10 | block size is 64,,,
elapsed time = 31.61 | seconds power is 10 | number of threads is 10 | block size is 64,,,
elapsed time = 32.06 | seconds power is 11 | number of threads is 10 | block size is 64,,,
elapsed time = 32.51 | seconds power is 12 | number of threads is 10 | block size is 64,,,
elapsed time = 32.96 | seconds power is 13 | number of threads is 10 | block size is 64,,,
